article_no,reorder_qty,last_date_modified
90301422,5,2020-11-29
90301455,5,2020-11-29
90301466,5,2020-11-29
90301477,5,2020-11-29
90301499,5,2020-11-29
90301587,5,2020-11-29
90302072,0,2020-11-29
90400015,4350,2020-11-29
90400609,20,2020-11-29
90400620,20,2020-11-29
90401335,20,2020-11-29
90401346,20,2020-11-29
90401368,0,2020-11-29
ABB0000001,1,2020-11-29
ABB0000002,0,2020-11-29
ABB0000004,0,2020-11-29
ABB0000005,0,2020-11-29
ABB0000006,0,2020-11-29
ABB0000008,5,2020-11-29
ABB0000009,6,2020-11-29
ABB0000013,0,2020-11-29
ABB0000014,0,2020-11-29
ABB0000015,200,2020-11-29
ABB0000018,0,2020-11-29
ABB0000019,0,2020-11-29
ABB0000020,1400,2020-11-29
ABB0000021,0,2020-11-29
ABB0000022,0,2020-11-29
ABB0000023,0,2020-11-29
ABB0000024,0,2020-11-29
ABB0000025,0,2020-11-29
ABB0000026,0,2020-11-29
ABB0000027,100,2020-11-29
ABB0000028,0,2020-11-29
ABB0000029,0,2020-11-29
ABB0000030,5,2020-11-29
ABB0000031,0,2020-11-29
ABB0000032,0,2020-11-29
ABB0000033,0,2020-11-29
ABB0000034,0,2020-11-29
ABB0000035,0,2020-11-29
ABB0000036,0,2020-11-29
ABB0000038,20,2020-11-29
ABB0000039,0,2020-11-29
ABB0000042,0,2020-11-29
ABB0000043,0,2020-11-29
ABB0000044,0,2020-11-29
ABB0000045,0,2020-11-29
ABB0000046,0,2020-11-29
ABB0000047,0,2020-11-29
ABB0000048,0,2020-11-29
ABB0000668,500,2020-11-29
ABB0001111,1,2020-11-29
ABB0001112,1,2020-11-29
ABB0001119,1,2020-11-29
ABB0001121,1,2020-11-29
ABB0001122,1,2020-11-29
ABB0001126,1,2020-11-29
ABB0001127,1,2020-11-29
ABB0001128,1,2020-11-29
ABB0001291,1,2020-11-29
ABB0002822,5000,2020-11-29
ABB0002823,1,2020-11-29
ABB0002831,5000,2020-11-29
ABB0002832,1000,2020-11-29
ABB0003101,500,2020-11-29
ABB0003103,1000,2020-11-29
ABB0003469,100000,2020-11-29
ABB0003564,1,2020-11-29
ABB0003616,0,2020-11-29
ABB0003620,5000,2020-11-29
ABB0003977,2000,2020-11-29
ABB0005555,0,2020-11-29
ABB0005555-10,50,2020-11-29
ABB0005555-20,100,2020-11-29
ABB0005555-25,0,2020-11-29
ABB0005555-28,100,2020-11-29
ABB0005652,100,2020-11-29
ABB0005796,25000,2020-11-29
ABB0006027,1,2020-11-29
ABB0006204,10000,2020-11-29
ABB0006226,300,2020-11-29
ABB0006498,1,2020-11-29
ABB0006767,0,2020-11-29
ABB0006902,2000,2020-11-29
ABB0012237,1,2020-11-29
ABB0021256,1,2020-11-29
ABB0024441,500,2020-11-29
ABB0024442,0,2020-11-29
ABB0024447,100,2020-11-29
ABB0024458,200,2020-11-29
ABB0024475,0,2020-11-29
ABB0025292,5000,2020-11-29
ABB0025292-1,5000,2020-11-29
ABB0025619,20,2020-11-29
ABB0025620,0,2020-11-29
ABB0025622,0,2020-11-29
ABB0025623,0,2020-11-29
ABB0025628,0,2020-11-29
ABB0025629,1,2020-11-29
ABB0025633,50,2020-11-29
ABB0025637,0,2020-11-29
ABB0025638,1,2020-11-29
ABB0025640,0,2020-11-29
ABB0025641,0,2020-11-29
ABB0025661,0,2020-11-29
ABB0025668,0,2020-11-29
ABB0025669,5000,2020-11-29
ABB0025674,1500,2020-11-29
ABB0025674-1,0,2020-11-29
ABB0025676,0,2020-11-29
ABB0025681,3000,2020-11-29
ABB0025685,0,2020-11-29
ABB0025687,3000,2020-11-29
ABB0025690,3000,2020-11-29
ABB0025690-1,0,2020-11-29
ABB0025692,1000,2020-11-29
ABB0025692-1,0,2020-11-29
ABB0025693,500,2020-11-29
ABB0025693-1,0,2020-11-29
ABB0025696,1000,2020-11-29
ABB0025696-1,0,2020-11-29
ABB0025697,5000,2020-11-29
ABB0025704,50,2020-11-29
ABB0025705,0,2020-11-29
ABB0025708,0,2020-11-29
ABB0025709,0,2020-11-29
ABB0025756,10000,2020-11-29
ABB0025759,5000,2020-11-29
ABB0025759-1,0,2020-11-29
ABB0025760,0,2020-11-29
ABB0025760-1,0,2020-11-29
ABB0025763,5000,2020-11-29
ABB0025766,5000,2020-11-29
ABB0025766-1,0,2020-11-29
ABB0025768,1000,2020-11-29
ABB0025768-1,0,2020-11-29
ABB0025770,1,2020-11-29
ABB0025891,1000,2020-11-29
ABB0025892,500,2020-11-29
ABB0025893,500,2020-11-29
ABB0025894,500,2020-11-29
ABB0025895,500,2020-11-29
ABB0025897,4000,2020-11-29
ABB0025898,500,2020-11-29
ABB0025899,500,2020-11-29
ABB0025900,700,2020-11-29
ABB0025901,1000,2020-11-29
ABB0025902,2000,2020-11-29
ABB0025903,2000,2020-11-29
ABB0025904,500,2020-11-29
ABB0025904-1,0,2020-11-29
ABB0025905,5000,2020-11-29
ABB0025906,1000,2020-11-29
ABB0025907,1000,2020-11-29
ABB0025908,500,2020-11-29
ABB0025909,3000,2020-11-29
ABB0025910,1500,2020-11-29
ABB0025911,1000,2020-11-29
ABB0025912,1000,2020-11-29
ABB0025913,500,2020-11-29
ABB0025914,500,2020-11-29
ABB0025915,0,2020-11-29
ABB0025916,1000,2020-11-29
ABB0025917,500,2020-11-29
ABB0025918,5000,2020-11-29
ABB0025918-1,1000,2020-11-29
ABB0025918-2,0,2020-11-29
ABB0025919,4000,2020-11-29
ABB0025920,500,2020-11-29
ABB0025920-1,0,2020-11-29
ABB0025920-2,0,2020-11-29
ABB0025920-3,0,2020-11-29
ABB0025920-4,0,2020-11-29
ABB0025920-5,0,2020-11-29
ABB0025921,5000,2020-11-29
ABB0025922,500,2020-11-29
ABB0025923,1000,2020-11-29
ABB0025925,2000,2020-11-29
ABB0025926,50,2020-11-29
ABB0025935,1000,2020-11-29
ABB0025936,12500,2020-11-29
ABB0025937,0,2020-11-29
ABB0025941,1500,2020-11-29
ABB0025943,500,2020-11-29
ABB0025943-1,1000,2020-11-29
ABB0025943-2,2000,2020-11-29
ABB0025944,1500,2020-11-29
ABB0025944-1,500,2020-11-29
ABB0025944-2,500,2020-11-29
ABB0025944-3,0,2020-11-29
ABB0025944-4,0,2020-11-29
ABB0025946,1000,2020-11-29
ABB0025946-1,500,2020-11-29
ABB0025946-2,1000,2020-11-29
ABB0025946-3,0,2020-11-29
ABB0025947,50,2020-11-29
ABB0025948,2000,2020-11-29
ABB0025949,5000,2020-11-29
ABB0025950,2000,2020-11-29
ABB0025951,30000,2020-11-29
ABB0025952,2000,2020-11-29
ABB0025953,3000,2020-11-29
ABB0025954,250,2020-11-29
ABB0025955,2000,2020-11-29
ABB0025956,50,2020-11-29
ABB0025957,0,2020-11-29
ABB0025958,500,2020-11-29
ABB0026089,0,2020-11-29
ABB0026090,1000,2020-11-29
ABB0026091,500,2020-11-29
ABB0026091-1,500,2020-11-29
ABB0026681,0,2020-11-29
ABB0026682,0,2020-11-29
ABB0026685,250,2020-11-29
ABB0026685-1,0,2020-11-29
ABB0026685-2,0,2020-11-29
ABB0026685-3,0,2020-11-29
ABB0026686,2000,2020-11-29
ABB0026688,500,2020-11-29
ABB0026688-1,500,2020-11-29
ABB0026688-2,0,2020-11-29
ABB0026688-4,500,2020-11-29
ABB0026691,1000,2020-11-29
ABB0026692,2000,2020-11-29
ABB0026695,0,2020-11-29
ABB002688-1,500,2020-11-29
ABB0026911,300,2020-11-29
ABB0026919,19146,2020-11-29
ABB0027329,1000,2020-11-29
ABB0029204,0,2020-11-29
ABB0029463,3000,2020-11-29
ABB0029937,0,2020-11-29
ABB0030469,0,2020-11-29
ABB0030472,0,2020-11-29
ABB0030473,0,2020-11-29
ABB0030476,0,2020-11-29
ABB0030477,0,2020-11-29
ABB0030478,0,2020-11-29
ABB0030484,0,2020-11-29
ABB0030486,100,2020-11-29
ABB0030490,0,2020-11-29
ABB0030491,0,2020-11-29
ABB0030493,0,2020-11-29
ABB0030494,0,2020-11-29
ABB0030508,100,2020-11-29
ABB0030512,100,2020-11-29
ABB0030513,100,2020-11-29
ABB0030524,100,2020-11-29
ABB0030531,0,2020-11-29
ABB0030532,17,2020-11-29
ABB0030549,31,2020-11-29
ABB0035018,2000,2020-11-29
ABB0038374,287,2020-11-29
ABB0038753,1,2020-11-29
ABB0038883,1750,2020-11-29
ABB0038944-1,0,2020-11-29
ABB0038947-1,0,2020-11-29
ABB0038949-1,0,2020-11-29
ABB0038950-1,0,2020-11-29
ABB0038956-1,5000,2020-11-29
ABB0038956-2,0,2020-11-29
ABB0038956-4,0,2020-11-29
ABB0038959-3,5000,2020-11-29
ABB0038959-4,0,2020-11-29
ABB0038959-5,1,2020-11-29
ABB0038982,0,2020-11-29
ABB0039598,20000,2020-11-29
ABB0039605,0,2020-11-29
ABB0039640,0,2020-11-29
ABB0039794,0,2020-11-29
ABB0039829,100,2020-11-29
ABB0039896,0,2020-11-29
ABB0040403,25,2020-11-29
ABB0040458-1,0,2020-11-29
ABB0040458-2,6000,2020-11-29
ABB0040458-3,0,2020-11-29
ABB0040458-4,0,2020-11-29
ABB0040458-5,0,2020-11-29
ABB0040801,0,2020-11-29
ABB0041004,1,2020-11-29
ABB0041152,0,2020-11-29
ABB0042811,1000,2020-11-29
ABB0042811-1,0,2020-11-29
ABB0043021,20000,2020-11-29
ABB0044602-5,0,2020-11-29
ABB0045341,175,2020-11-29
ABB0045733,1000,2020-11-29
ABB0045899,3000,2020-11-29
ABB0045912-1,0,2020-11-29
ABB0045912-2,0,2020-11-29
ABB0045940,5000,2020-11-29
ABB0045941,1000,2020-11-29
ABB0045942,1,2020-11-29
ABB0045954,0,2020-11-29
ABB0046735,0,2020-11-29
ABB0046784,5000,2020-11-29
ABB0046791,1000,2020-11-29
ABB0046792,500,2020-11-29
ABB0046793,500,2020-11-29
ABB0046909,5018,2020-11-29
ABB0048767,0,2020-11-29
ABB0048768,0,2020-11-29
ABB0048861,1,2020-11-29
ABB0049552,100,2020-11-29
ABB0049553,0,2020-11-29
ABB0049554,0,2020-11-29
ABB0049556,0,2020-11-29
ABB0049562,0,2020-11-29
ABB0049563,0,2020-11-29
ABB0049564,0,2020-11-29
ABB0049565,0,2020-11-29
ABB0049569,100,2020-11-29
ABB0049572,0,2020-11-29
ABB0049573,0,2020-11-29
ABB0049574,0,2020-11-29
ABB0049618,500,2020-11-29
ABB0049619,100,2020-11-29
ABB0049620,5000,2020-11-29
ABB0049621,25000,2020-11-29
ABB0049621-1,25000,2020-11-29
ABB0049621-3,25000,2020-11-29
ABB0049622,2000,2020-11-29
ABB0049622-1,2000,2020-11-29
ABB0049622-3,0,2020-11-29
ABB0050349,1,2020-11-29
ABB0050351,20,2020-11-29
ABB0050359,0,2020-11-29
ABB0050367,0,2020-11-29
ABB0050369,100,2020-11-29
ABB0050371,1,2020-11-29
ABB0050484,0,2020-11-29
ABB0050489,5000,2020-11-29
ABB0050509,100,2020-11-29
ABB0050542,0,2020-11-29
ABB0050543,1,2020-11-29
ABB0050578-1,15000,2020-11-29
ABB0050578-2,0,2020-11-29
ABB0050616,150,2020-11-29
ABB0050617,100,2020-11-29
ABB0050617-1,0,2020-11-29
ABB0052921,1,2020-11-29
ABB0053274,500,2020-11-29
ABB0053275,2000,2020-11-29
ABB0053277,3000,2020-11-29
ABB0053278,500,2020-11-29
ABB0053279,1000,2020-11-29
ABB0053280,1824,2020-11-29
ABB0056737,6614,2020-11-29
ABB0056861,0,2020-11-29
ABB0058192-20,0,2020-11-29
ABB0058192-30,0,2020-11-29
ABB0058192-35,2000,2020-11-29
ABB0058192-60,0,2020-11-29
ABB0058192-85,0,2020-11-29
ABB0058197-70,0,2020-11-29
ABB0058205,0,2020-11-29
ABB0058205-110,0,2020-11-29
ABB0058205-120,0,2020-11-29
ABB0058205-15,0,2020-11-29
ABB0058205-35,2000,2020-11-29
ABB0058236,1000,2020-11-29
ABB0058259,1000,2020-11-29
ABB0058259-100,0,2020-11-29
ABB0058260,0,2020-11-29
ABB0058260-55,1,2020-11-29
ABB0058261,1000,2020-11-29
ABB0058261-100,1000,2020-11-29
ABB0058262,1000,2020-11-29
ABB0058262-65,1,2020-11-29
ABB0058263,1,2020-11-29
ABB0058263-100,1,2020-11-29
ABB0058263-55,1,2020-11-29
ABB0058264,500,2020-11-29
ABB0058264-55,1,2020-11-29
ABB0058265,500,2020-11-29
ABB0058265-100,0,2020-11-29
ABB0058266,500,2020-11-29
ABB0058266-100,0,2020-11-29
ABB0058266-50,0,2020-11-29
ABB0058273,1000,2020-11-29
ABB0058273-55,0,2020-11-29
ABB0059104,1,2020-11-29
ABB0062606,0,2020-11-29
ABB0062607,0,2020-11-29
ABB0062610,0,2020-11-29
ABB0063817,20,2020-11-29
ABB0063830,34,2020-11-29
ABB0064483,975,2020-11-29
ABB0069039,16,2020-11-29
ABB0069657,1,2020-11-29
ABB0080140,500,2020-11-29
ABB0080140-1,0,2020-11-29
ABB0080158,250,2020-11-29
ABB0080449,5000,2020-11-29
ABB0083353,1,2020-11-29
ABB0085780,1,2020-11-29
ABB0086389,1,2020-11-29
ABB0090280,6000,2020-11-29
ABB0090293,1,2020-11-29
ABB0090351,15000,2020-11-29
ABB0092923,5000,2020-11-29
ABB0093946,500,2020-11-29
ABB0093947,500,2020-11-29
ABB0093948,0,2020-11-29
ABB0093949,1000,2020-11-29
ABB0093949-1,0,2020-11-29
ABB0093949-2,0,2020-11-29
ABB0093949-3,1000,2020-11-29
ABB0093949-4,0,2020-11-29
ABB0093950,0,2020-11-29
ABB0093950-0,0,2020-11-29
ABB0093950-1,0,2020-11-29
ABB0093950-2,0,2020-11-29
ABB0093951,1500,2020-11-29
ABB0093952,0,2020-11-29
ABB0093953,200,2020-11-29
ABB0093954,2500,2020-11-29
ABB0093955,1000,2020-11-29
ABB0093955-1,1000,2020-11-29
ABB0093955-2,0,2020-11-29
ABB0093955-3,0,2020-11-29
ABB0093956,0,2020-11-29
ABB0093957,10000,2020-11-29
ABB0093957-1,0,2020-11-29
ABB0093959,0,2020-11-29
ABB0093961,1000,2020-11-29
ABB0093962,500,2020-11-29
ABB0093964,0,2020-11-29
ABB0093966,1000,2020-11-29
ABB0093967,500,2020-11-29
ABB0093967-1,100,2020-11-29
ABB0093968,1000,2020-11-29
ABB0093969,0,2020-11-29
ABB0093971,0,2020-11-29
ABB0093973,500,2020-11-29
ABB0093974,200,2020-11-29
ABB0093976,1,2020-11-29
ABB0093977,1,2020-11-29
ABB0093978,1,2020-11-29
ABB0093979,1,2020-11-29
ABB0093980,1,2020-11-29
ABB0093995,1,2020-11-29
ABB0093996,1,2020-11-29
ABB0093997,1,2020-11-29
ABB0094160,0,2020-11-29
ABB0094161,0,2020-11-29
ABB0094162,500,2020-11-29
ABB0094162-2,0,2020-11-29
ABB0094163,0,2020-11-29
ABB0094164,1000,2020-11-29
ABB0094165,2000,2020-11-29
ABB0095101,1,2020-11-29
ABB0095104,1,2020-11-29
ABB0095407,14034,2020-11-29
ABB0095410,10000,2020-11-29
ABB0095449,4600,2020-11-29
ABB0095451,3000,2020-11-29
ABB0095452,10000,2020-11-29
ABB0095452-1,0,2020-11-29
ABB0095452-2,0,2020-11-29
ABB0095728,2000,2020-11-29
ABB0095729,1000,2020-11-29
ABB0095729-1,0,2020-11-29
ABB0095729-2,0,2020-11-29
ABB0095729-3,0,2020-11-29
ABB0095731,10000,2020-11-29
ABB0095732,5000,2020-11-29
ABB0095736,1000,2020-11-29
ABB0095736-1,0,2020-11-29
ABB0095736-2,0,2020-11-29
ABB0095783,1000,2020-11-29
ABB0095784,0,2020-11-29
ABB0096572,100,2020-11-29
ABB0096574,0,2020-11-29
ABB0096979,0,2020-11-29
ABB0097356,359,2020-11-29
ABB0097357,667,2020-11-29
ABB0097358,100,2020-11-29
ABB0097361,500,2020-11-29
ABB0097362,50,2020-11-29
ABB0097363,2000,2020-11-29
ABB0097364,1000,2020-11-29
ABB0097367,100,2020-11-29
ABB0097367-1,500,2020-11-29
ABB0097367-2,0,2020-11-29
ABB0097367-3,0,2020-11-29
ABB0099944,1,2020-11-29
ABB0099945,1,2020-11-29
ABB0099946,1,2020-11-29
ABB0113005,0,2020-11-29
ABB0113012,0,2020-11-29
ABB0114006,1000,2020-11-29
ABB0114012,1,2020-11-29
ABB0122008,0,2020-11-29
ABB0122015,0,2020-11-29
ABB0122016,0,2020-11-29
ABB0122606,5000,2020-11-29
ABB0122608,1000,2020-11-29
ABB0123005,1,2020-11-29
ABB0123006,5000,2020-11-29
ABB0123008,500,2020-11-29
ABB0123023,1,2020-11-29
ABB0123506,0,2020-11-29
ABB0124008,30000,2020-11-29
ABB0124010,1,2020-11-29
ABB0124014,0,2020-11-29
ABB0124020,1,2020-11-29
ABB0125012,1,2020-11-29
ABB0132008,1,2020-11-29
ABB0133020,2000,2020-11-29
ABB0143004,1,2020-11-29
ABB0143006,2500,2020-11-29
ABB0143020,1,2020-11-29
ABB0190285,0,2020-11-29
ABB0190409,0,2020-11-29
ABB0190456,1,2020-11-29
ABB0192164,0,2020-11-29
ABB0192367,1,2020-11-29
ABB0192722,0,2020-11-29
ABB0196732,0,2020-11-29
ABB0270036,1,2020-11-29
ABB0291050,1000,2020-11-29
ABB0291684,0,2020-11-29
ABB0292023,15810,2020-11-29
ABB0292030,0,2020-11-29
ABB0292050,24302,2020-11-29
ABB0295961,0,2020-11-29
ABB0298430,0,2020-11-29
ABB0298437,21213,2020-11-29
ABB0298605,5000,2020-11-29
ABB0298618,0,2020-11-29
ABB0298765,1,2020-11-29
ABB0299218,0,2020-11-29
ABB0318624,1,2020-11-29
ABB0318625,1,2020-11-29
ABB0318626,1,2020-11-29
ABB0318627,1,2020-11-29
ABB0318628,1,2020-11-29
ABB0318629,1,2020-11-29
ABB0318632,1,2020-11-29
ABB0318676,0,2020-11-29
ABB0318676-BF,0,2020-11-29
ABB0318680,0,2020-11-29
ABB0318689,20,2020-11-29
ABB0318698,2000,2020-11-29
ABB0318820,1,2020-11-29
ABB0318831,200,2020-11-29
ABB0318840,1,2020-11-29
ABB0336741,200,2020-11-29
ABB0336742,50,2020-11-29
ABB0336743,1,2020-11-29
ABB0337607,1,2020-11-29
ABB0340018,200,2020-11-29
ABB0340496-1,0,2020-11-29
ABB0340647-1,0,2020-11-29
ABB0340647-2,0,2020-11-29
ABB0340647-3,0,2020-11-29
ABB0340660,500,2020-11-29
ABB0341646,2000,2020-11-29
ABB0360112,1,2020-11-29
ABB0360516,0,2020-11-29
ABB0365015,1,2020-11-29
ABB0365017,1,2020-11-29
ABB0365018,50,2020-11-29
ABB0365020,1,2020-11-29
ABB0365021,1,2020-11-29
ABB0365059,0,2020-11-29
ABB0365083-1,30000,2020-11-29
ABB0365083-2,0,2020-11-29
ABB0365125,100,2020-11-29
ABB0365126,0,2020-11-29
ABB0365127,100,2020-11-29
ABB0365232,1,2020-11-29
ABB0365233,1,2020-11-29
ABB0367117,1,2020-11-29
ABB0367118,1,2020-11-29
ABB0370449,5000,2020-11-29
ABB0370449-1,0,2020-11-29
ABB0370450,0,2020-11-29
ABB0370450-1,0,2020-11-29
ABB0371286,0,2020-11-29
ABB0371287,200,2020-11-29
ABB0374302,405,2020-11-29
ABB0374600,0,2020-11-29
ABB0377298,0,2020-11-29
ABB0377299,1,2020-11-29
ABB0377693,1,2020-11-29
ABB0379157,5000,2020-11-29
ABB0382040,5000,2020-11-29
ABB0385730,5000,2020-11-29
ABB0385731,500,2020-11-29
ABB0385731-1,0,2020-11-29
ABB0386022,1,2020-11-29
ABB0386024,10000,2020-11-29
ABB0386187,0,2020-11-29
ABB0386277,10,2020-11-29
ABB0386506,1000,2020-11-29
ABB0386507,100,2020-11-29
ABB0386511,1,2020-11-29
ABB0386513,30,2020-11-29
ABB0388483,0,2020-11-29
ABB0388484,0,2020-11-29
ABB0388485,0,2020-11-29
ABB0388594,0,2020-11-29
ABB0407404,1,2020-11-29
ABB0475693,1,2020-11-29
ABB0491895,1000,2020-11-29
ABB0500458,1000,2020-11-29
ABB0525401,0,2020-11-29
ABB0525402,6000,2020-11-29
ABB0525407,5000,2020-11-29
ABB0525949,0,2020-11-29
ABB0572023,5000,2020-11-29
ABB0572040,2000,2020-11-29
ABB0580137,1,2020-11-29
ABB0580138,1,2020-11-29
ABB0580141,1,2020-11-29
ABB0580143,50,2020-11-29
ABB0580144,50,2020-11-29
ABB0580146,100,2020-11-29
ABB0580147,50,2020-11-29
ABB0580148,0,2020-11-29
ABB058192-50,1,2020-11-29
ABB058192-70,1,2020-11-29
ABB0590273,0,2020-11-29
ABB0590503,0,2020-11-29
ABB0590571,0,2020-11-29
ABB0590572,187082,2020-11-29
ABB0590573,350000,2020-11-29
ABB0590574,0,2020-11-29
ABB0590577,1,2020-11-29
ABB0590915,2000,2020-11-29
ABB0590918,1,2020-11-29
ABB0591638,30000,2020-11-29
ABB0591639,30000,2020-11-29
ABB0591751,1,2020-11-29
ABB0592017,1,2020-11-29
ABB0592020,10000,2020-11-29
ABB0592026,0,2020-11-29
ABB0594001,0,2020-11-29
ABB0594002,0,2020-11-29
ABB0594003,200,2020-11-29
ABB0621264,1,2020-11-29
ABB0741409,5,2020-11-29
ABB0743043,1,2020-11-29
ABB0744789,1,2020-11-29
ABB0803563,1,2020-11-29
ABB0806797,0,2020-11-29
ABB0854835,1000,2020-11-29
ABB0864190,100,2020-11-29
ABB0865330,0,2020-11-29
ABB0869366,100,2020-11-29
ABB0869537,0,2020-11-29
ABB0882416,1,2020-11-29
ABB0948651,1,2020-11-29
ABB9001492,0,2020-11-29
ABB9001748,5000,2020-11-29
ABB9650009,0,2020-11-29
ABB965001,500,2020-11-29
ABB9650010,50,2020-11-29
ABB9650013,100,2020-11-29
ABB9650016,100,2020-11-29
ABB9650022,1,2020-11-29
ABB9650023,0,2020-11-29
ABB9650024,50,2020-11-29
ABB9650025,100,2020-11-29
ABB9650026,100,2020-11-29
ABB9650027,100,2020-11-29
ABB9650053,1,2020-11-29
ABB9650054,1,2020-11-29
ABB9900164,2000,2020-11-29
ABB9900165,1,2020-11-29
ABB9900166,1,2020-11-29
ABB9900167,1,2020-11-29
ABB9900168,1,2020-11-29
ABB9900169,1,2020-11-29
ABB9900169X,1,2020-11-29
ABB9900170,1,2020-11-29
ABB9900172,1,2020-11-29
ABB9900173,1,2020-11-29
ABB9900174,0,2020-11-29
ABBKLAER,30,2020-11-29
ABBV000001,0,2020-11-29
ABBV000002,0,2020-11-29
ABBV000003,0,2020-11-29
ABBV000004,0,2020-11-29
ABBV000005,0,2020-11-29
ABBV000006,0,2020-11-29
ABBV000007,0,2020-11-29
ABBV000008,0,2020-11-29
ABBV000009,0,2020-11-29
ABBV000010,0,2020-11-29
ABBV000011,0,2020-11-29
ABBV000012,0,2020-11-29
ABBV000013,0,2020-11-29
ABBV000014,0,2020-11-29
ABBV000015,0,2020-11-29
ABBV000016,0,2020-11-29
ABBV000017,0,2020-11-29
ABBV000018,0,2020-11-29
ABBV000019,0,2020-11-29
ABBV000020,0,2020-11-29
ABBV000021,0,2020-11-29
ABBV000022,0,2020-11-29
ABBV000023,0,2020-11-29
ABBV000024,0,2020-11-29
ABBV000025,0,2020-11-29
ABBV000026,0,2020-11-29
ABBV000027,0,2020-11-29
ABBV000028,0,2020-11-29
ABBV000029,0,2020-11-29
ABBV000030,0,2020-11-29
ABBV000031,0,2020-11-29
ABBV000032,0,2020-11-29
ABBV000033,0,2020-11-29
ABBV000034,0,2020-11-29
ABBV000035,0,2020-11-29
ABBV000036,0,2020-11-29
ABBV000037,0,2020-11-29
ABBV000038,0,2020-11-29
ABBV000039,0,2020-11-29
ABBV000040,0,2020-11-29
ABBV000041,0,2020-11-29
ABBV000042,0,2020-11-29
ABBV000043,0,2020-11-29
ABBV000045,0,2020-11-29
ABBV000046,0,2020-11-29
ABBV000047,0,2020-11-29
ABBV000048,0,2020-11-29
ABBV000049,0,2020-11-29
ABBV000050,0,2020-11-29
ABBV000051,0,2020-11-29
ABBV000052,0,2020-11-29
ABBV000053,0,2020-11-29
ABBV000054,0,2020-11-29
ABBV000055,0,2020-11-29
ABBV000056,0,2020-11-29
ABBV000057,0,2020-11-29
ABBV000058,0,2020-11-29
ABBV000059,0,2020-11-29
ABBV000060,0,2020-11-29
ABBV000061,0,2020-11-29
ABBV000062,0,2020-11-29
ABBV000063,0,2020-11-29
ABBV000064,0,2020-11-29
ABBV000065,1,2020-11-29
ABBV000066,0,2020-11-29
ABBV000067,0,2020-11-29
ABBV000068,0,2020-11-29
ABBV000069,0,2020-11-29
ABBV000070,0,2020-11-29
ABBV000071,0,2020-11-29
ABBV000072,0,2020-11-29
ABBV000073,0,2020-11-29
ABBV000074,0,2020-11-29
ABBV000075,0,2020-11-29
ABBV000076,0,2020-11-29
ABBV000077,0,2020-11-29
ABBV000078,0,2020-11-29
ABBV000079,0,2020-11-29
ABBV000080,0,2020-11-29
ABBV000081,0,2020-11-29
ABBV000082,0,2020-11-29
ABBV000083,0,2020-11-29
ABBV000084,0,2020-11-29
ABBV000085,0,2020-11-29
ABBV000086,0,2020-11-29
ABBV000087,0,2020-11-29
ABBV000088,0,2020-11-29
ABBV000089,0,2020-11-29
ABBV000090,0,2020-11-29
ABBV000091,0,2020-11-29
ABBV000092,0,2020-11-29
ABBV000093,0,2020-11-29
ABBV000094,0,2020-11-29
ABBV000095,0,2020-11-29
ABBV000096,0,2020-11-29
ABBV000097,0,2020-11-29
ABBV000098,0,2020-11-29
ABBV000099,0,2020-11-29
ABBV000100,0,2020-11-29
ABBV000101,0,2020-11-29
ABBV000102,0,2020-11-29
ABBV000103,0,2020-11-29
ABBV000104,0,2020-11-29
ABBV000105,0,2020-11-29
ABBV000106,0,2020-11-29
ABBV000107,0,2020-11-29
ABBV000108,0,2020-11-29
ABBV000109,0,2020-11-29
ABBV000110,0,2020-11-29
ABBV000111,0,2020-11-29
ABBV000112,0,2020-11-29
ABBV000113,0,2020-11-29
ABBV000114,0,2020-11-29
ABBV000115,0,2020-11-29
ABBV000116,0,2020-11-29
ABBV000117,0,2020-11-29
ABBV000119,0,2020-11-29
ABBV000120,0,2020-11-29
ABBV000121,0,2020-11-29
ABBV000122,0,2020-11-29
ABBV000123,0,2020-11-29
ABBV000124,0,2020-11-29
ABBV000125,0,2020-11-29
ABBV000126,0,2020-11-29
ABBV000127,0,2020-11-29
ABBV000128,0,2020-11-29
ABBV000130,0,2020-11-29
ABBV000131,0,2020-11-29
ABBV000132,0,2020-11-29
ABBV000133,0,2020-11-29
ABBV000135,0,2020-11-29
ABBV000136,0,2020-11-29
ABBV000137,0,2020-11-29
ABBV000138,0,2020-11-29
ABBV000139,0,2020-11-29
ABBV000140,0,2020-11-29
ABBV000141,0,2020-11-29
ABBV000142,0,2020-11-29
ABBV000143,0,2020-11-29
ABBV000145,0,2020-11-29
ABBV000146,0,2020-11-29
ABBV000147,0,2020-11-29
ABBV000148,0,2020-11-29
ABBV000149,0,2020-11-29
ABBV000150,0,2020-11-29
ABBV000151,0,2020-11-29
ABBV000152,0,2020-11-29
ABBV000153,0,2020-11-29
ABBV000155,0,2020-11-29
ABBV000156,0,2020-11-29
ABBV000157,0,2020-11-29
ABBV000158,0,2020-11-29
ABBV000162,0,2020-11-29
ABBV000163,0,2020-11-29
ABBV000165,0,2020-11-29
ABBV000166,0,2020-11-29
ABBV000167,0,2020-11-29
ABBV000168,0,2020-11-29
ABBV000169,0,2020-11-29
ABBV000170,0,2020-11-29
ABBV000171,0,2020-11-29
ABBV000173,0,2020-11-29
ABBV000174,0,2020-11-29
ABBV000175,0,2020-11-29
ABBV000176,0,2020-11-29
