vendor_no,vendor_name,order_no,delivery_no,city,postcode,country,longitude,latitude,expected_date,order_date,posting_date,promised_date,requested_date,delivery_date,region,days_variance,otd_ld
K04607,Bodycote,EB21/0753,KS00525792-1,Ebersbach,73061,Germany,9.51926666778968,48.713385385668,2021-06-04,2021-03-16,2021-09-04,2021-06-04,2021-06-04,2021-08-04,Germany,-61,Late Delivery
K04063,COPROTEC Systeme GmbH,EB20/2456,KS00750701,Obergünzburg,87634,Germany,10.4388276527909,47.8527044713964,2021-09-04,2020-12-18,2021-09-04,2021-09-04,2021-09-04,2021-08-04,Germany,31,On-Time Delivery
K00168,Walter Schön GmbH,EB21/0673,17200120,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2021-04-23,2021-04-03,2021-09-04,2021-04-23,2021-04-23,2021-08-04,Germany,-103,Late Delivery
K00168,Walter Schön GmbH,EB21/0369,27601891,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2021-09-04,2021-05-02,2021-09-04,2021-09-04,2021-09-04,2021-08-04,Germany,31,On-Time Delivery
K00011,SCHERDEL Berlin GmbH & Co. KG,EB21/0533,17000183,Berlin,12357,Germany,13.4965721454986,52.430678436815,2021-04-13,2021-02-03,2021-09-04,2021-04-13,2021-04-13,2021-08-04,Germany,-113,Late Delivery
K02728,Gebrüder Dreher,EB21/0215,22000662,Egesheim,78592,Germany,8.86628812341722,48.1165942867859,2021-09-04,2021-01-26,2021-09-04,2021-09-04,2021-06-04,2021-08-04,Germany,31,On-Time Delivery
K02728,Gebrüder Dreher,EB21/0511,17000206,Egesheim,78592,Germany,8.86628812341722,48.1165942867859,2021-04-14,2021-02-18,2021-09-04,2021-04-14,2021-04-14,2021-08-04,Germany,-112,Late Delivery
K04662,Inovan GmbH & Co. KG,EB21/0619,HDE0499708,Stolberg,52224,Germany,6.28429433057372,50.7395612760178,2021-09-04,2021-01-03,2021-12-04,2021-09-04,2021-09-04,2021-11-04,Germany,-61,Late Delivery
K00268,Electrovac Hacht & Huber GmbH,EB20/2192,27602337,Salzweg,94121,Germany,13.4769034691767,48.624597746639,2021-09-04,2020-05-11,2021-12-04,2021-09-04,2021-03-26,2021-11-04,Germany,-61,Late Delivery
K03806,SURFACED GmbH,EB21/0746,KS90525739,Oranienburg,16515,Germany,13.2607407059652,52.7997450937298,2021-09-04,2021-03-26,2021-12-04,2021-09-04,2021-09-04,2021-11-04,Germany,-61,Late Delivery
K00147,Saar-Bandstahl GmbH,EB20/2501,03685850,Völklingen,66333,Germany,6.8053023124152,49.2200322736118,2021-09-04,2021-02-26,2021-12-04,2021-09-04,2021-09-04,2021-11-04,Germany,-61,Late Delivery
K04137,Heismann Drehtechnik,EB21/0073,MV00491619,Velbert,42551,Germany,7.06024465172369,51.3520922500652,2021-04-13,2021-03-02,2021-12-04,2021-04-13,2021-03-31,2021-11-04,Germany,-205,Late Delivery
K00264,Lackfabrik Bäder GmbH & Co KG,EB21/0912,17000433,Esslingen,73701,Germany,,,2021-12-04,2021-03-22,2021-12-04,2021-12-04,2021-12-04,2021-11-04,Germany,30,On-Time Delivery
K04451,Mouser Electronics,EB21/0244,17000100,München,80687,Germany,11.5059093215982,48.1432006878012,2021-09-04,2021-01-26,2021-12-04,2021-09-04,2021-09-04,2021-11-04,Germany,-61,Late Delivery
K00967,SHC GmbH,EB21/0774,18000028,Karben,61184,Germany,8.76638154614189,50.2360498594055,2021-08-04,2021-05-03,2021-12-04,2021-08-04,2021-08-04,2021-11-04,Germany,-92,Late Delivery
K00206,Kaiser & Waltermann GmbH,EB21/0603,28003358,Sunder/Amecke,59846,Germany,8.00446923438857,51.3128894759164,2021-09-04,2021-02-26,2021-12-04,2021-09-04,2021-09-04,2021-11-04,Germany,-61,Late Delivery
K04074,Hoffmann GmbH,EB21/0260,KS00100703,Pforzheim,75177,Germany,8.71097272365639,48.9121466014888,2021-04-14,2021-03-02,2021-04-13,2021-04-14,2021-04-14,2021-12-04,Germany,-234,Late Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-08-04,2021-03-15,2021-03-30,2021-08-04,2021-08-04,2021-03-29,Germany,128,On-Time Delivery
K00876,Air Liquide Deutschland GmbH,EB21/0991,M0000001,Kornwestheim,70806,Germany,9.18489873746271,48.8680494158472,2021-12-04,2021-03-30,2021-04-14,2021-12-04,2021-06-04,2021-11-04,Germany,30,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0202,HDE0H05003,Stuttgart,70565,Germany,9.12160901883465,48.7180160962776,2021-09-04,2021-01-25,2021-04-14,2021-09-04,2021-09-04,2021-04-13,Germany,144,On-Time Delivery
K04607,Bodycote,EB21/0745,KS00520734-1,Ebersbach,73061,Germany,9.51926666778968,48.713385385668,2021-04-13,2021-03-18,2021-04-14,2021-04-13,2021-08-04,2021-04-13,Germany,0,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1611,17000189,Unterensingen,72669,Germany,9.33914664214074,48.6624604694112,2021-04-15,2020-07-09,2021-04-14,2021-04-15,2021-04-15,2021-04-13,Germany,2,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/0922,28000916,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-04-16,2021-03-24,2021-04-14,2021-04-16,2021-04-16,2021-04-13,Germany,3,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1611,17000189,Unterensingen,72669,Germany,9.33914664214074,48.6624604694112,2021-04-15,2020-07-09,2021-04-14,2021-04-15,2021-04-15,2021-04-13,Germany,2,On-Time Delivery
K04279,Schwerdtle-Federn GmbH,EB21/0323,MV00491617,Engstingen,72829,Germany,9.29606151256303,48.3865871442909,2021-04-14,2021-03-03,2021-04-14,2021-04-14,2021-04-14,2021-04-13,Germany,1,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1596,17000036,Unterensingen,72669,Germany,9.33914664214074,48.6624604694112,2021-04-15,2020-07-09,2021-04-14,2021-04-15,2021-04-15,2021-04-13,Germany,2,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1615,17000191,Unterensingen,72669,Germany,9.33914664214074,48.6624604694112,2021-04-15,2020-07-09,2021-04-14,2021-04-15,2021-04-15,2021-04-13,Germany,2,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB21/0201,HDE0H03444,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2021-03-15,2021-01-25,2021-04-14,2021-03-15,2021-02-19,2021-04-13,Germany,-29,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/0473,HDE0H03451,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2021-03-19,2021-02-15,2021-04-14,2021-03-19,2021-03-19,2021-04-13,Germany,-25,Late Delivery
K04386,Diehl Metal Applications GmbH,EB20/2109,18034906,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-04-16,2020-09-18,2021-04-14,2021-04-16,2021-04-16,2021-04-13,Germany,3,On-Time Delivery
K03444,Ätztechnik Herz GmbH & Co KG,EB21/0189,24000005,Epfendorf,78736,Germany,8.61880047044558,48.2596173990908,2021-09-04,2021-02-26,2021-04-14,2021-09-04,2021-09-04,2021-04-13,Germany,144,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/0810,27601531,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-04-16,2021-03-19,2021-04-14,2021-04-16,2021-04-16,2021-04-13,Germany,3,On-Time Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB21/0601,RA00000330,Selb,95100,Germany,12.1406449046142,50.1604995169849,2021-12-04,2021-03-24,2021-04-14,2021-12-04,2021-07-04,2021-04-13,Germany,235,On-Time Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB21/0601,RA00000780,Selb,95100,Germany,12.1406449046142,50.1604995169849,2021-12-04,2021-03-26,2021-04-14,2021-12-04,2021-09-04,2021-04-13,Germany,235,On-Time Delivery
K00206,Kaiser & Waltermann GmbH,EB21/0602,00320397,Sunder/Amecke,59846,Germany,8.00446923438857,51.3128894759164,2021-09-04,2021-02-26,2021-04-14,2021-09-04,2021-09-04,2021-04-13,Germany,144,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/0934,39403559,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-04-15,2021-03-18,2021-04-15,2021-04-15,2021-04-15,2021-04-14,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/0934,O3 1-1393565-9,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-04-15,2021-01-04,2021-04-15,2021-04-15,2021-04-15,2021-04-14,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/0934,O3 1393564-2,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-04-15,2021-01-04,2021-04-15,2021-04-15,2021-04-15,2021-04-14,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/0934,29300357,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-04-15,2021-03-25,2021-04-15,2021-04-15,2021-04-15,2021-04-14,Germany,1,On-Time Delivery
K04610,Taygan Metal Press SRL,EB21/0628,KS00525730,Carei Jud. Satu Mare,RO-445100,Romania,,,2021-04-16,2021-02-26,2021-04-15,2021-04-16,2021-03-26,2021-04-14,Europe,2,On-Time Delivery
K04607,Bodycote,EB21/0729,KS00525770-1,Ebersbach,73061,Germany,9.51926666778968,48.713385385668,2021-04-14,2021-03-22,2021-04-15,2021-04-14,2021-12-04,2021-04-14,Germany,0,On-Time Delivery
K04660,Horst Scholz GmbH & Co. KG,EB20/2341,HDE0H22013,Kronach,96317,Germany,11.336161555901,50.2462852462477,2021-04-16,2020-11-24,2021-04-15,2021-04-16,2021-04-16,2021-04-14,Germany,2,On-Time Delivery
K04607,Bodycote,EB21/0790,KS00525799-1,Ebersbach,73061,Germany,9.51926666778968,48.713385385668,2021-04-14,2021-03-24,2021-04-15,2021-04-14,2021-04-14,2021-04-14,Germany,0,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0617,HDE0210815,Stuttgart,70565,Germany,9.12160901883465,48.7180160962776,2021-04-23,2021-01-03,2021-04-15,2021-04-23,2021-04-23,2021-04-14,Germany,9,On-Time Delivery
K00876,Air Liquide Deutschland GmbH,EB21/1123,M0000009,Kornwestheim,70806,Germany,9.18489873746271,48.8680494158472,2021-04-15,2021-04-14,2021-04-16,2021-04-15,2021-04-15,2021-04-15,Germany,0,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2459,TF00000003,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2021-04-16,2020-07-12,2021-04-16,2021-04-16,2021-11-01,2021-04-15,Germany,1,On-Time Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/0874,KS00525009-1,Berlin,12355,Germany,13.5003457759319,52.4125054989062,2021-04-16,2021-02-04,2021-04-16,2021-04-16,2021-04-16,2021-04-15,Germany,1,On-Time Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/0873,KS00520711-1,Berlin,12355,Germany,13.5003457759319,52.4125054989062,2021-04-16,2021-02-04,2021-04-16,2021-04-16,2021-04-16,2021-04-15,Germany,1,On-Time Delivery
K04127,Robert Bosch GmbH,EB21/0059,RB00491840,Waiblingen,71332,Germany,9.30822748706071,48.8271787466608,2021-03-31,2020-10-14,2021-04-16,2021-03-31,2021-02-17,2021-04-15,Germany,-15,Late Delivery
K04109,Mercanta Deutschland GmbH,EB21/1082,M0000140,Dinslaken,46539,Germany,6.79634560558227,51.5767320110886,2021-04-16,2021-03-26,2021-04-16,2021-04-16,2021-04-16,2021-04-15,Germany,1,On-Time Delivery
K02771,Erhard Fröhlich GmbH,EB21/0245,17000115,Herzogenaurach,91074,Germany,10.8782767021929,49.5720950133972,2021-04-30,2021-01-26,2021-04-16,2021-04-30,2021-04-15,2021-04-15,Germany,15,On-Time Delivery
K02762,Mesa Parts GmbH,EB21/0274,17000140,Lenzkirch,79853,Germany,8.19992543586494,47.8687298032746,2021-04-16,2021-01-28,2021-04-16,2021-04-16,2021-04-16,2021-04-15,Germany,1,On-Time Delivery
K03938,Robert Bosch GmbH,EB20/1435,BI00300017,Karlsruhe,76227,Germany,8.47889141753469,48.9934183718416,2021-04-15,2020-12-23,2021-04-16,2021-04-15,2021-04-15,2021-04-15,Germany,0,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/0534,17000186,Berlin,10969,Germany,13.404576744008,52.5045966317146,2021-04-19,2021-02-18,2021-04-19,2021-04-19,2021-04-15,2021-04-18,Germany,1,On-Time Delivery
K04535,SESAME S.A.,EB21/0955,BI00190066,Saint Claude,FR- 39200,France,,,2021-04-16,2021-03-19,2021-04-19,2021-04-16,2021-04-16,2021-04-18,Europe,-2,Late Delivery
K02739,ST Stanztechnik GmbH,EB20/1614,17000190,Unterensingen,72669,Germany,9.33914664214074,48.6624604694112,2021-04-21,2020-07-09,2021-04-19,2021-04-21,2021-03-15,2021-04-18,Germany,3,On-Time Delivery
K04477,EFFBE France S.A.S.,EB21/0263,KS00503704,Habsheim,FR-68440,France,,,2021-04-16,2021-01-22,2021-04-19,2021-04-16,2021-04-16,2021-04-18,Europe,-2,Late Delivery
K00621,DODUCO España  S.L.,EB20/1886,28000234,Pozuelo de Alarcón (Madrid),ES-28224,Spain,,,2021-04-19,2020-08-10,2021-04-19,2021-04-19,2021-01-15,2021-04-18,Europe,1,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/0944,00345677,Berlin,10969,Germany,13.404576744008,52.5045966317146,2021-04-21,2021-03-24,2021-04-20,2021-04-21,2021-04-21,2021-04-19,Germany,2,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-12-04,2021-02-26,2021-04-20,2021-12-04,2021-06-04,2021-04-19,Germany,229,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/0944,00345655,Berlin,10969,Germany,13.404576744008,52.5045966317146,2021-04-21,2021-03-24,2021-04-20,2021-04-21,2021-04-21,2021-04-19,Germany,2,On-Time Delivery
K02770,Dietz GmbH,EB21/0909,17000216,Neustadt,96456,Germany,,,2021-04-23,2021-03-23,2021-04-20,2021-04-23,2021-04-22,2021-04-19,Germany,4,On-Time Delivery
K02771,Erhard Fröhlich GmbH,EB20/2144,17000151,Herzogenaurach,91074,Germany,10.8782767021929,49.5720950133972,2021-03-26,2020-03-11,2021-04-20,2021-12-03,2021-12-03,2021-04-19,Germany,228,On-Time Delivery
K03350,WIS Kunststoffe GmbH,EB21/1053,M20020341,Halle,06112,Germany,,,2021-04-21,2021-02-19,2021-04-20,2021-04-21,2021-04-16,2021-04-19,Germany,2,On-Time Delivery
K03350,WIS Kunststoffe GmbH,EB21/1053,M20020341,Halle,06112,Belgium,,,2021-04-21,2021-02-19,2021-04-20,2021-04-21,2021-04-16,2021-04-19,Europe,2,On-Time Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB21/0462,RA00000290,Selb,95100,Germany,12.1406449046142,50.1604995169849,2021-04-16,2021-02-04,2021-04-20,2021-04-16,2021-04-16,2021-04-19,Germany,-3,Late Delivery
K00050,NSI,EB20/2211,27603453,Lörrach,79540,Germany,7.67383518000502,47.6028541080796,2021-04-23,2020-09-11,2021-04-20,2021-04-23,2021-04-23,2021-04-19,Germany,4,On-Time Delivery
K02728,Gebrüder Dreher,EB21/0212,22000657,Egesheim,78592,Germany,8.86628812341722,48.1165942867859,2021-09-04,2021-01-25,2021-04-21,2021-02-04,2021-03-05,2021-04-20,Germany,-75,Late Delivery
K00910,Adelhelm LubriCoat GmbH,EB21/0794,17200137,Eningen,72800,Germany,9.27637611924805,48.4839965560214,2021-04-21,2021-03-15,2021-04-21,2021-04-20,2021-04-16,2021-04-20,Germany,0,On-Time Delivery
K04488,Formtechnik Dr. Hasel GmbH,EB21/0528,KS00500705,Reichartshausen,74934,Germany,8.94527832503478,49.3621246648825,2021-04-22,2021-03-25,2021-04-22,2021-04-22,2021-04-22,2021-04-20,Germany,2,On-Time Delivery
K03447,Weppler Filter GmbH,EB21/0621,HDE0H39001,Oberursel,61440,Germany,8.55251901954204,50.2097968873942,2021-04-23,2021-01-03,2021-04-22,2021-04-23,2021-04-23,2021-04-21,Germany,2,On-Time Delivery
K04682,Menz Industriedienst-,EB21/1052,MV00491619-1,Zella-Mehlis OT Benshausen,98544,Germany,10.6784315615798,50.6642474242654,2021-04-22,2021-03-26,2021-04-22,2021-04-22,2021-04-16,2021-04-21,Germany,1,On-Time Delivery
K02734,G. Rau GmbH & Co. KG,EB20/2131,17000118,Pforzheim,75172,Germany,8.6878562080705,48.8912163882511,2021-06-04,2020-03-11,2021-04-22,2021-02-24,2021-01-22,2021-04-21,Germany,-56,Late Delivery
K02737,Vulkanfiber-Fabrik,EB21/0285,17000168,Geldern,47608,Germany,6.31037355087113,51.5192066399181,2021-04-16,2021-01-29,2021-04-22,2021-04-16,2021-04-16,2021-04-21,Germany,-5,Late Delivery
K02737,Vulkanfiber-Fabrik,EB21/0286,17000169,Geldern,47608,Germany,6.31037355087113,51.5192066399181,2021-04-16,2021-03-19,2021-04-22,2021-04-16,2021-04-16,2021-04-21,Germany,-5,Late Delivery
K02737,Vulkanfiber-Fabrik,EB21/0287,17000170,Geldern,47608,Germany,6.31037355087113,51.5192066399181,2021-04-16,2021-01-29,2021-04-22,2021-04-16,2021-04-16,2021-04-21,Germany,-5,Late Delivery
K03252,TE Connectivity Germany GmbH,EB21/0080,DMR0000006,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2021-04-29,2020-07-12,2021-04-22,2021-04-29,2021-12-02,2021-04-21,Germany,8,On-Time Delivery
K00752,Adam Bornbaum GmbH,EB21/0867,ABB0038954,Neuhausen/Enzkreis,75242,Germany,8.76784216609842,48.8087716132108,2021-04-23,2021-03-19,2021-04-22,2021-04-23,2021-04-23,2021-04-21,Germany,2,On-Time Delivery
K04660,Horst Scholz GmbH & Co. KG,EB21/0094,HDE0H22013,Kronach,96317,Germany,11.336161555901,50.2462852462477,2021-04-23,2021-01-18,2021-04-23,2021-04-23,2021-04-23,2021-04-22,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/0916,05920408,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-04-23,2021-03-23,2021-04-23,2021-04-23,2021-04-23,2021-04-22,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/0916,05920406,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-04-23,2021-03-23,2021-04-23,2021-04-23,2021-04-23,2021-04-22,Germany,1,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB21/0670,17200119,Berlin,12487,Germany,13.5123030299836,52.4437609777381,2021-04-23,2021-04-03,2021-04-23,2021-04-23,2021-04-23,2021-04-22,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0023,HDE0001114,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-04-16,2021-03-17,2021-04-23,2021-04-16,2021-04-16,2021-04-22,Germany,-6,Late Delivery
K02742,Raithel & Co. GmbH,EB20/1820,KS00617715,Weißenstadt,95163,Germany,11.888663943097,50.1091247647347,2021-04-22,2020-08-10,2021-04-23,2021-04-22,2021-04-22,2021-04-22,Germany,0,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0032,HDE0001157,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-04-30,2021-03-17,2021-04-23,2021-04-30,2021-04-30,2021-04-22,Germany,8,On-Time Delivery
K02762,Mesa Parts GmbH,EB21/0274,17000140,Lenzkirch,79853,Germany,8.19992543586494,47.8687298032746,2021-04-23,2021-01-28,2021-04-23,2021-04-23,2021-04-23,2021-04-15,Germany,8,On-Time Delivery
K04329,Präzisionsteile Franz Schulz,EB21/0506,MV00491412,Bretzfeld,74626,Germany,9.4361944523113,49.1580978269621,2021-07-05,2021-01-29,2021-04-23,2021-07-05,2021-07-05,2021-04-22,Germany,74,On-Time Delivery
K04329,Präzisionsteile Franz Schulz,EB21/0444,MV00491522,Bretzfeld,74626,Germany,9.4361944523113,49.1580978269621,2021-04-26,2021-03-02,2021-04-23,2021-04-26,2021-07-04,2021-04-22,Germany,4,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/1012,DMR0000007,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2021-04-26,2021-02-15,2021-04-26,2021-04-23,2021-04-23,2021-04-25,Germany,-2,Late Delivery
K04386,Diehl Metal Applications GmbH,EB21/0939,KU00022245-1,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-04-26,2021-02-04,2021-04-26,2021-04-23,2021-04-23,2021-04-25,Germany,-2,Late Delivery
K04607,Bodycote,EB21/0945,KS00525755,Ebersbach,73061,Germany,9.51926666778968,48.713385385668,2021-04-26,2021-03-26,2021-04-26,2021-04-26,2021-04-16,2021-04-25,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik GmbH,EB21/0672,17200142,Sömmerda,99610,Germany,11.1821657694853,51.1498659920144,2021-04-30,2021-04-03,2021-06-04,2021-04-30,2021-04-30,2021-05-04,Germany,-4,Late Delivery
K03806,SURFACED GmbH,EB21/0885,KS90525730,Oranienburg,16515,Germany,13.2607407059652,52.7997450937298,2021-04-30,2021-04-16,2021-04-27,2021-04-30,2021-04-30,2021-04-26,Germany,4,On-Time Delivery
K03144,Knip GmbH & Co KG,EB21/1004,22000538,Berlin,13407,Germany,13.3539718058248,52.5749013715726,2021-07-05,2021-03-30,2021-04-27,2021-07-05,2021-04-27,2021-04-26,Germany,70,On-Time Delivery
K00951,Three Bond GmbH,EB21/0954,00980107,Düsseldorf,40549,Germany,6.71687407571635,51.234604923458,2021-04-21,2021-03-26,2021-04-27,2021-04-21,2021-04-21,2021-04-26,Germany,-5,Late Delivery
K04550,SILEX-Gesellschaft für,EB21/0240,BI00703024,Herne,44628,Germany,7.24587440253666,51.5584098043984,2021-04-28,2021-01-22,2021-04-28,2021-04-23,2021-06-18,2021-04-27,Germany,-4,Late Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-04-19,2021-02-26,2021-04-28,2021-04-19,2021-04-13,2021-04-27,Germany,-8,Late Delivery
K02814,Igus GmbH,EB21/0960,17200145,Köln,51147,Germany,7.10995826326036,50.8700551931042,2021-04-30,2021-03-26,2021-04-28,2021-04-30,2021-04-30,2021-04-27,Germany,3,On-Time Delivery
K02786,DS Smith Packaging,EB21/0910,17000404,Donauwörth,86609,Germany,10.766262986799,48.7264950493126,2021-04-22,2021-03-26,2021-04-28,2021-04-22,2021-04-16,2021-04-27,Germany,-5,Late Delivery
K04607,Bodycote,EB21/0993,KS00525797-1,Ebersbach,73061,Germany,9.51926666778968,48.713385385668,2021-04-29,2021-03-31,2021-04-28,2021-04-29,2021-04-21,2021-04-27,Germany,2,On-Time Delivery
K02742,Raithel & Co. GmbH,EB21/0676,RA00000370,Weißenstadt,95163,Germany,11.888663943097,50.1091247647347,2021-04-29,2021-04-03,2021-04-28,2021-04-29,2021-04-29,2021-04-27,Germany,2,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1618,17000219,Unterensingen,72669,Germany,9.33914664214074,48.6624604694112,2021-04-30,2020-07-09,2021-04-29,2021-04-30,2021-04-30,2021-04-28,Germany,2,On-Time Delivery
K02728,Gebrüder Dreher,EB21/0801,17001018,Egesheim,78592,Germany,8.86628812341722,48.1165942867859,2021-04-30,2021-02-26,2021-04-29,2021-04-30,2021-04-30,2021-04-28,Germany,2,On-Time Delivery
K04536,SGL CARBON GmbH,EB21/0872,BI00290072,Bonn,53170,Germany,,,2021-04-29,2021-02-18,2021-04-29,2021-04-16,2021-04-15,2021-04-28,Germany,-12,Late Delivery
K02728,Gebrüder Dreher,EB21/0293,17000141,Egesheim,78592,Germany,8.86628812341722,48.1165942867859,2021-04-23,2021-01-29,2021-04-29,2021-04-23,2021-04-23,2021-04-28,Germany,-5,Late Delivery
K04451,Mouser Electronics,EB21/0536,17000038,München,80687,Germany,11.5059093215982,48.1432006878012,2021-04-29,2021-02-18,2021-04-30,2021-04-29,2021-04-29,2021-04-29,Germany,0,On-Time Delivery
K04660,Horst Scholz GmbH & Co. KG,EB21/0204,HDE0H06007,Kronach,96317,Germany,11.336161555901,50.2462852462477,2021-04-30,2021-01-25,2021-04-30,2021-04-30,2021-04-30,2021-04-29,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/1041,27601088,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-04-30,2021-01-04,2021-04-30,2021-04-30,2021-04-23,2021-04-29,Germany,1,On-Time Delivery
