vendor_no,vendor_name,order_no,delivery_no,city,postcode,state,community,country,longitude,latitude,expected_date,order_date,posting_date,promised_date,requested_date,delivery_date,region,days_variance,otd_ld
K04695,Essentra Components GmbH,EB21/0655,17000039,Nettetal,41334,Nordrhein-Westfalen,Viersen,Germany,6.2329,51.3246,2021-04-30,2021-02-03,2021-07-05,2021-04-30,2021-04-30,2021-06-05,Germany,-36,Late Delivery
K04403,Metrofunk Kabel-Union GmbH,EB21/1291,KP00001096,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2021-10-05,2021-04-22,2021-07-05,2021-10-05,2021-10-05,2021-06-05,Germany,122,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB21/1291,KP00001097,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2021-10-05,2021-04-22,2021-07-05,2021-10-05,2021-10-05,2021-06-05,Germany,122,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB21/1291,KP00001107,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2021-10-05,2021-04-22,2021-07-05,2021-10-05,2021-10-05,2021-06-05,Germany,122,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB21/1291,KP00001108,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2021-10-05,2021-04-22,2021-07-05,2021-10-05,2021-10-05,2021-06-05,Germany,122,On-Time Delivery
K04803,Telegärtner Kunststofftechnik,EB21/0864,PVP0405439,Steinenbronn,71144,Baden-Württemberg,Böblingen,Germany,9.1167,48.6667,2021-07-05,2021-03-19,2021-07-05,2021-07-05,2021-07-05,2021-06-05,Germany,30,On-Time Delivery
K02740,Gevag,EB21/0435,17000122,Hagen,58091,Nordrhein-Westfalen,"Hagen, Stadt",Germany,7.508,51.3201,2021-12-05,2021-02-15,2021-10-05,2021-12-05,2021-12-05,2021-09-05,Germany,91,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-10-05,2021-03-17,2021-10-05,2021-10-05,2021-10-05,2021-09-05,Germany,30,On-Time Delivery
K00046,Kendrion Kuhnke Automation,EB21/1402,KU00026259,Malente,23714,Schleswig-Holstein,Kreis Plön,Germany,10.6833,54.2,2021-07-05,2021-03-05,2021-10-05,2021-07-05,2021-07-05,2021-09-05,Germany,-62,Late Delivery
K00046,Kendrion Kuhnke Automation,EB21/1402,KU00026259,Malente,23714,Schleswig-Holstein,Kreis Ostholstein,Germany,10.5597,54.1723,2021-07-05,2021-03-05,2021-10-05,2021-07-05,2021-07-05,2021-09-05,Germany,-62,Late Delivery
K04756,Karl Enghofer,EB20/2478,KP0064C023,Birkenfeld,75217,Baden-Württemberg,Enzkreis,Germany,8.6333,48.8667,2021-10-05,2021-03-29,2021-10-05,2021-10-05,2021-10-05,2021-09-05,Germany,30,On-Time Delivery
K04756,Karl Enghofer,EB20/2478,KP0066C104,Birkenfeld,75217,Baden-Württemberg,Enzkreis,Germany,8.6333,48.8667,2021-10-05,2021-03-29,2021-10-05,2021-10-05,2021-10-05,2021-09-05,Germany,30,On-Time Delivery
K04607,Bodycote,EB21/1096,KS00525770-1,Ebersbach,73061,Baden-Württemberg,Göppingen,Germany,9.5236,48.716,2021-11-05,2021-04-15,2021-11-05,2021-11-05,2021-06-05,2021-10-05,Germany,31,On-Time Delivery
K03909,Nordpack GmbH,EB21/0714,6 099 302 805,Isernhagen,30916,Niedersachsen,Region Hannover,Germany,9.85,52.4333,2021-12-05,2021-04-14,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03447,Weppler Filter GmbH,EB21/0618,HDE0430752,Oberursel,61440,Hessen,Hochtaunuskreis,Germany,8.5775,50.2073,2021-12-05,2021-01-03,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0624,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1464,48.7258,2021-12-05,2021-01-03,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0624,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1509,48.7124,2021-12-05,2021-01-03,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0624,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1181,48.7195,2021-12-05,2021-01-03,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0624,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1247,48.7249,2021-12-05,2021-01-03,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0624,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.106,48.7172,2021-12-05,2021-01-03,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0624,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1833,48.7667,2021-12-05,2021-01-03,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K02762,Mesa Parts GmbH,EB21/0274,17000140,Lenzkirch,79853,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Germany,8.2021,47.8683,2021-07-05,2021-01-28,2021-11-05,2021-07-05,2021-07-05,2021-10-05,Germany,-92,Late Delivery
K04659,Robert Bosch GmbH,EB21/0033,HDE0001158,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-11-05,2021-02-15,2021-11-05,2021-12-05,2021-04-23,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.7184,51.8582,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.6624,51.9008,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.7944,51.9119,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.731,51.8471,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.732,51.9011,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.7567,51.9209,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.6255,51.9287,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K04735,TAMURA ELSOLD GmbH,EB21/1231,BI00192900,Ilsenburg,38871,Sachsen-Anhalt,Landkreis Harz,Germany,10.6782,51.867,2021-12-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/0812,00469846,Berlin,10969,Berlin,"Berlin, Stadt",Germany,13.4012,52.5025,2021-11-05,2021-04-21,2021-11-05,2021-12-05,2021-12-05,2021-10-05,Germany,61,On-Time Delivery
K03230,FSD Lwerk Berlin Brandenburg,EB21/1207,KU00034994,Berlin,12209,Berlin,"Berlin, Stadt",Germany,13.3291,52.4179,2021-12-05,2021-01-20,2021-12-05,2021-12-05,2021-12-05,2021-11-05,Germany,30,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB21/0201,HDE0H03446,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-03-15,2021-01-25,2021-12-05,2021-03-15,2021-02-19,2021-11-05,Germany,-235,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/0473,HDE0H03446,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-03-19,2021-02-15,2021-12-05,2021-03-19,2021-03-19,2021-11-05,Germany,-231,Late Delivery
K01282,NOVAPAX - Kunststofftechnik,EB21/1440,M20020270,Berlin,12099,Berlin,"Berlin, Stadt",Germany,13.4023,52.4644,2021-12-05,2021-05-05,2021-12-05,2021-12-05,2021-12-05,2021-11-05,Germany,30,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0038,HDE0H17015,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-12-05,2021-02-26,2021-12-05,2021-12-05,2021-12-05,2021-11-05,Germany,30,On-Time Delivery
K03217,Winterhalder,EB21/1197,30000002,Heitersheim,79423,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Germany,7.6572,47.8747,2021-12-05,2021-04-20,2021-12-05,2021-12-05,2021-12-05,2021-11-05,Germany,30,On-Time Delivery
K04538,Woco Industrietechnik GmbH,EB21/0238,BI00419018,Bad Soden-Salmünster,63628,Hessen,Main-Kinzig-Kreis,Germany,9.367,50.2757,2021-11-05,2021-01-29,2021-05-17,2021-04-30,2021-04-30,2021-05-16,Germany,-16,Late Delivery
K04451,Mouser Electronics,EB21/0536,17000100,München,80687,Bayern,Kreisfreie Stadt München,Germany,11.502,48.1414,2021-05-17,2021-02-22,2021-05-17,2021-05-17,2021-05-17,2021-05-16,Germany,1,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1605,17000148,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-05-17,2020-07-09,2021-05-17,2021-05-15,2021-05-15,2021-05-16,Germany,-1,Late Delivery
K02739,ST Stanztechnik GmbH,EB20/1606,17000155,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-05-17,2020-07-09,2021-05-17,2021-05-15,2021-05-15,2021-05-16,Germany,-1,Late Delivery
K02739,ST Stanztechnik GmbH,EB20/1609,17000161,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-05-17,2020-07-09,2021-05-17,2021-11-05,2021-05-03,2021-05-16,Germany,173,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1617,17000194,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-05-17,2020-07-09,2021-05-17,2021-05-15,2021-05-15,2021-05-16,Germany,-1,Late Delivery
K04301,MayrHönes GmbH,EB21/0396,MV00491676,Plüderhausen,73655,Baden-Württemberg,Rems-Murr-Kreis,Germany,9.5959,48.7988,2021-05-19,2021-02-04,2021-05-17,2021-05-19,2021-05-19,2021-05-16,Germany,3,On-Time Delivery
K00016,Höttges,EB21/0895,40063526,Berlin,13437,Berlin,"Berlin, Stadt",Germany,13.3284,52.5905,2021-05-21,2021-03-22,2021-05-17,2021-05-21,2021-05-21,2021-05-16,Germany,5,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/0384,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-12-05,2021-05-02,2021-05-17,2021-12-05,2021-12-05,2021-05-16,Germany,203,On-Time Delivery
K03665,INTEG GmbH,EB21/0978,18200833,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-05-17,2021-03-29,2021-05-17,2021-05-17,2021-05-17,2021-05-16,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/1070,KU00022235,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2021-05-18,2021-04-14,2021-05-18,2021-05-17,2021-12-05,2021-05-17,Germany,0,On-Time Delivery
K04607,Bodycote,EB21/1095,KS00525782-1,Ebersbach,73061,Baden-Württemberg,Göppingen,Germany,9.5236,48.716,2021-05-17,2021-04-23,2021-05-18,2021-05-14,2021-05-14,2021-05-16,Germany,-2,Late Delivery
K04850,Paul Rauschert Steinbach GmbH,EB21/0465,RA00000580,Steinbach,96361,Bayern,Landkreis Kronach,Germany,11.3692,50.439,2021-05-17,2021-05-03,2021-05-18,2021-05-17,2021-05-17,2021-05-17,Germany,0,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0033,HDE0001158,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-05-18,2021-02-26,2021-05-18,2021-05-18,2021-04-30,2021-05-17,Germany,1,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1609,17000161,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-05-26,2020-07-09,2021-05-18,2021-05-17,2021-05-03,2021-05-17,Germany,0,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1365,17000195,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-05-18,2020-07-09,2021-05-18,2021-04-30,2021-01-04,2021-05-17,Germany,-17,Late Delivery
K04600,Schuler Präzisionstechnik KG,EB21/0457,NW00009031,Gosheim,78559,Baden-Württemberg,Landkreis Tuttlingen,Germany,8.7543,48.1343,2021-05-19,2021-01-27,2021-05-19,2021-05-19,2021-05-19,2021-05-17,Germany,2,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/1460,O3 1-1393583-5,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-05-19,2021-05-05,2021-05-18,2021-05-19,2021-05-19,2021-05-17,Germany,2,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/1460,O3 1-1393583-5,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-05-19,2021-05-05,2021-05-18,2021-05-19,2021-05-19,2021-05-17,Germany,2,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/1352,O3 1393582-4,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-05-19,2021-05-05,2021-05-18,2021-05-19,2021-05-19,2021-05-17,Germany,2,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/1352,O3 2-1393565-1,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-05-19,2021-05-05,2021-05-18,2021-05-19,2021-05-19,2021-05-17,Germany,2,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/1352,O3 1-1393565-9,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-05-19,2021-05-05,2021-05-18,2021-05-19,2021-05-19,2021-05-17,Germany,2,On-Time Delivery
K04134,FLP Microfinishing GmbH,EB21/1313,HD00020008,Zörbig,06780,,,Germany,,,2021-05-21,2021-04-30,2021-05-19,2021-05-21,2021-05-21,2021-05-18,Germany,3,On-Time Delivery
K04488,Formtechnik Dr. Hasel GmbH,EB21/1255,BI00685800,Reichartshausen,74934,Baden-Württemberg,Rhein-Neckar-Kreis,Germany,8.9453,49.355,2021-05-19,2021-04-21,2021-05-19,2021-05-19,2021-05-19,2021-05-18,Germany,1,On-Time Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/1090,27601968,Berlin,12355,Berlin,"Berlin, Stadt",Germany,13.4978,52.411,2021-05-19,2021-04-21,2021-05-19,2021-05-19,2021-05-19,2021-05-18,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0643,WA00300413,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1464,48.7258,2021-06-15,2019-07-23,2021-05-20,2021-06-15,2021-06-15,2021-05-19,Germany,27,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0643,WA00300413,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1509,48.7124,2021-06-15,2019-07-23,2021-05-20,2021-06-15,2021-06-15,2021-05-19,Germany,27,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0643,WA00300413,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1181,48.7195,2021-06-15,2019-07-23,2021-05-20,2021-06-15,2021-06-15,2021-05-19,Germany,27,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0643,WA00300413,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1247,48.7249,2021-06-15,2019-07-23,2021-05-20,2021-06-15,2021-06-15,2021-05-19,Germany,27,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0643,WA00300413,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.106,48.7172,2021-06-15,2019-07-23,2021-05-20,2021-06-15,2021-06-15,2021-05-19,Germany,27,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB21/0643,WA00300413,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1833,48.7667,2021-06-15,2019-07-23,2021-05-20,2021-06-15,2021-06-15,2021-05-19,Germany,27,On-Time Delivery
K00951,Three Bond GmbH,EB21/1183,00980107,Düsseldorf,40549,Nordrhein-Westfalen,"Düsseldorf, Stadt",Germany,6.7135,51.2302,2021-05-21,2021-04-19,2021-05-20,2021-05-21,2021-05-21,2021-05-19,Germany,2,On-Time Delivery
K03665,INTEG GmbH,EB21/0915,BI00500113,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-05-19,2021-03-23,2021-05-20,2021-07-05,2021-07-05,2021-05-19,Germany,47,On-Time Delivery
K02762,Mesa Parts GmbH,EB21/0274,17000140,Lenzkirch,79853,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Germany,8.2021,47.8683,2021-05-17,2021-01-28,2021-05-20,2021-05-14,2021-05-14,2021-05-19,Germany,-5,Late Delivery
K00687,Walter Söhner GmbH & Co. KG,EB21/0527,KS00500003,Schwaigern,74193,Baden-Württemberg,Landkreis Heilbronn,Germany,9.0553,49.1449,2021-05-28,2021-05-02,2021-05-20,2021-05-28,2021-05-28,2021-05-19,Germany,9,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/0878,DMR0000008,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-07-05,2021-01-03,2021-05-20,2021-07-05,2021-07-05,2021-05-19,Germany,47,On-Time Delivery
K04803,Telegärtner Kunststofftechnik,EB21/0864,PVP0405439,Steinenbronn,71144,Baden-Württemberg,Böblingen,Germany,9.1167,48.6667,2021-05-21,2021-03-19,2021-05-20,2021-05-21,2021-05-21,2021-05-19,Germany,2,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/0380,TF00000002,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-07-06,2021-05-02,2021-05-20,2021-07-06,2021-07-05,2021-05-19,Germany,48,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/0380,TF00000002,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-07-06,2021-05-02,2021-05-20,2021-07-06,2021-05-21,2021-05-19,Germany,48,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/0949,17001021-1,Berlin,10969,Berlin,"Berlin, Stadt",Germany,13.4012,52.5025,2021-05-21,2021-03-25,2021-05-21,2021-05-21,2021-05-20,2021-05-20,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/1200,05920406,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2021-05-21,2021-04-16,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/1200,05920408,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2021-05-21,2021-04-16,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K04803,Telegärtner Kunststofftechnik,EB21/1028,PVP0405439,Steinenbronn,71144,Baden-Württemberg,Böblingen,Germany,9.1167,48.6667,2021-05-28,2021-03-31,2021-05-21,2021-05-28,2021-05-28,2021-05-20,Germany,8,On-Time Delivery
K02740,Gevag,EB21/0435,17000122,Hagen,58091,Nordrhein-Westfalen,"Hagen, Stadt",Germany,7.508,51.3201,2021-12-05,2021-02-15,2021-05-21,2021-12-05,2021-12-05,2021-05-20,Germany,199,On-Time Delivery
K00967,SHC GmbH,EB21/0957,18000000,Karben,61184,Hessen,Wetteraukreis,Germany,8.7716,50.2302,2021-05-21,2021-03-26,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K00168,Walter Schön GmbH,EB21/0898,28001609,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1555,49.5325,2021-05-21,2021-03-22,2021-05-21,2021-05-21,2021-07-05,2021-05-20,Germany,1,On-Time Delivery
K00168,Walter Schön GmbH,EB21/0898,28001609,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1335,49.5579,2021-05-21,2021-03-22,2021-05-21,2021-05-21,2021-07-05,2021-05-20,Germany,1,On-Time Delivery
K02809,Batal Präzisionswellen GmbH,EB21/0674,17200122,Lauf a. d. Pegnitz,91207,Bayern,Nürnberger Land,Germany,11.2825,49.5139,2021-05-21,2021-04-03,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K03959,Robert Bosch GmbH,EB21/0886,ZG00003066,Blaichach,87542,,,Germany,,,2021-05-21,2021-03-22,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K00806,Erich Rothe GmbH & Co KG,EB21/1316,11000040,Kitzingen,97318,Bayern,Landkreis Kitzingen,Germany,10.0833,49.7667,2021-05-21,2021-04-26,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K00806,Erich Rothe GmbH & Co KG,EB21/1316,11000040,Kitzingen,97318,Bayern,Landkreis Kitzingen,Germany,10.1507,49.7397,2021-05-21,2021-04-26,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K00806,Erich Rothe GmbH & Co KG,EB21/1316,11000055,Kitzingen,97318,Bayern,Landkreis Kitzingen,Germany,10.0833,49.7667,2021-05-21,2021-04-26,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K00806,Erich Rothe GmbH & Co KG,EB21/1316,11000055,Kitzingen,97318,Bayern,Landkreis Kitzingen,Germany,10.1507,49.7397,2021-05-21,2021-04-26,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-05-21,2021-04-14,2021-05-21,2021-05-21,2021-05-21,2021-05-20,Germany,1,On-Time Delivery
K03077,Waelzholz Service Center GmbH,EB21/0379,003003663,Iserlohn,58642,Nordrhein-Westfalen,Märkischer Kreis,Germany,7.6109,51.3708,2021-05-18,2021-05-02,2021-05-25,2021-05-18,2021-05-03,2021-05-20,Germany,-2,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/0967,HDE0H03448,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-05-17,2021-03-26,2021-05-25,2021-05-17,2021-05-17,2021-05-24,Germany,-7,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/0967,HDE0H03449,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-05-17,2021-03-26,2021-05-25,2021-05-17,2021-05-17,2021-05-24,Germany,-7,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/0967,HDE0H03450,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-05-17,2021-03-26,2021-05-25,2021-05-17,2021-05-17,2021-05-24,Germany,-7,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/1130,HDE0H03347,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-05-21,2021-04-14,2021-05-25,2021-05-21,2021-05-21,2021-05-24,Germany,-3,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/1130,HDE0H03452,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-05-21,2021-04-14,2021-05-25,2021-05-21,2021-05-21,2021-05-24,Germany,-3,Late Delivery
K00168,Walter Schön GmbH,EB21/0900,28035698,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1555,49.5325,2021-05-21,2021-03-22,2021-05-25,2021-05-21,2021-07-05,2021-05-24,Germany,-3,Late Delivery
K00168,Walter Schön GmbH,EB21/0900,28035698,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1335,49.5579,2021-05-21,2021-03-22,2021-05-25,2021-05-21,2021-07-05,2021-05-24,Germany,-3,Late Delivery
K00687,Walter Söhner GmbH & Co. KG,EB21/0499,KS00500702,Schwaigern,74193,Baden-Württemberg,Landkreis Heilbronn,Germany,9.0553,49.1449,2021-05-21,2021-01-29,2021-05-25,2021-05-21,2021-05-21,2021-05-24,Germany,-3,Late Delivery
K00074,Gebr. Geisler GmbH,EB21/1202,00345677,Berlin,10969,Berlin,"Berlin, Stadt",Germany,13.4012,52.5025,2021-05-26,2021-04-20,2021-05-26,2021-05-26,2021-05-26,2021-05-25,Germany,1,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/1202,00345655,Berlin,10969,Berlin,"Berlin, Stadt",Germany,13.4012,52.5025,2021-05-26,2021-04-20,2021-05-26,2021-05-26,2021-05-26,2021-05-25,Germany,1,On-Time Delivery
K04074,Hoffmann GmbH,EB21/0394,MV00491414,Pforzheim,75177,Baden-Württemberg,Pforzheim,Germany,8.7,48.8833,2021-03-05,2020-12-28,2021-05-25,2021-03-05,2021-03-05,2021-05-24,Germany,-80,Late Delivery
K04137,Heismann Drehtechnik,EB21/0075,MV00491619,Velbert,42551,Nordrhein-Westfalen,Mettmann,Germany,7.0594,51.3434,2021-05-26,2021-03-26,2021-05-25,2021-05-26,2021-05-21,2021-05-24,Germany,2,On-Time Delivery
