vendor_no,purchase_no,amount,location_code,order_date,qty_invoiced,qty_received,qty,receipt_date,requested_date
K00633,O3 3-1393565-4,3.0,A-01,2021-06-16,200,200,200,2021-06-29,2021-06-30
K04608,HD00373028,2963.9,B-01,2021-04-23,759,759,759,2021-12-07,2021-07-16
K04386,18034906,5914.22,A-01,2021-04-14,299000,299000,299000,2021-09-11,2021-10-11
K04682,MV00491619-1,1243.8,B-01,2021-02-06,8704,8704,8704,2021-06-24,2021-06-23
K04413,KS00520711-1,871.25,B-01,2021-11-06,500,500,500,2021-06-24,2021-06-25
K00876,M0000009,228.3,A-01,2021-09-06,1,1,1,2021-09-06,2021-10-06
K03232,M0000141,245.0,A-01,2021-09-06,500,500,500,2021-06-16,2021-06-18
K00074,00345677,691.95,Z-DIEHL,2021-06-14,5187,5187,5187,2021-08-07,2021-12-07
K00074,00345655,691.95,Z-DIEHL,2021-06-14,5187,5187,5187,2021-08-07,2021-12-07
K02606,00343013,4850.0,A-01,2021-09-06,250000,250000,250000,2021-09-27,2021-01-10
K00130,01061585,913.75,A-01,2021-09-06,72,72,72,2021-08-15,2021-08-13
K00074,00469846,1442.03,Z-DIEHL,2021-07-23,11050,11050,11050,2021-09-16,2021-08-13
K04386,28001554,1450.0,A-01,2021-09-06,100000,100000,100000,2021-07-13,2021-09-07
K03001,HD00220010,1491.0,B-01,2021-07-05,700,700,700,2021-05-07,2021-02-07
K03001,MS00203012,787.0,B-01,2021-04-23,100,100,100,2021-05-07,2021-02-07
K03001,HD00020007,2167.0,B-01,2021-07-05,1100,1100,1100,2021-05-07,2021-02-07
K04184,HD00220016,8064.0,B-01,2021-05-28,1680,1680,1680,2021-10-08,2021-06-08
K04152,MS00320021,890.12,B-01,2021-09-04,748,748,748,2021-06-27,2021-02-07
K04599,NW00006601,5079.77,B-01,2021-10-06,1781,1781,1781,2021-09-16,2021-01-09
K04599,NW00006601,5233.8,B-01,2020-12-30,0,0,2379,2021-09-16,2021-01-09
K03378,M20020094,1123.75,B-01,2021-06-25,125,125,125,2021-01-08,2021-01-08
K04520,VW00312031,129.4,A-01,2021-10-06,1000,1000,1000,2021-06-07,2021-07-29
K03465,M20020201,1050.0,B-01,2021-07-28,200,200,200,2021-10-19,2021-01-09
K03127,24000039,2968.0,B-01,2021-08-27,5600,5600,5600,2021-09-19,2021-09-24
K03442,24000018,1493.4,B-01,2021-05-19,6000,6000,6000,2021-11-16,2021-01-09
K03442,24000019,1141.0,B-01,2021-05-19,5000,5000,5000,2021-11-16,2021-01-09
K03127,24000009,1851.3,B-01,2021-06-23,4114,4114,4114,2021-10-28,2021-01-09
K03127,24000009,440.3,B-01,2021-07-05,1190,1190,1190,2021-10-28,2021-07-16
K03127,24000025,1400.0,B-01,2021-04-06,5000,5000,5000,2021-10-28,2021-07-16
K03094,24000028,3800.0,B-01,2021-04-08,10000,10000,10000,2021-02-09,2021-01-09
K03475,HDE0004011,1376.0,A-01,2021-10-06,100,100,100,2021-10-19,2021-03-09
K02791,HDE0987731,89.0,A-01,2021-10-06,20000,20000,20000,2021-08-07,2021-09-07
K03094,HDE0H05003,2832.0,A-01,2021-10-06,20000,20000,20000,2021-09-15,2021-09-17
K04386,28000919,594.0,B-01,2021-11-06,9900,9900,9900,2021-07-20,2021-07-16
K04176,BI00002006,565.0,B-01,2021-11-06,10000,10000,10000,2022-05-01,2021-10-29
K04176,BI00002006,565.0,B-01,2021-11-06,10000,10000,10000,2022-05-01,2022-07-01
K04534,BI00099094,933.66,B-01,2021-11-06,716,716,716,2021-04-11,2021-10-09
K04534,BI00099094,1712.02,B-01,2021-11-06,1296,1296,1296,2021-04-11,2021-10-09
K04534,BI00099094,2663.14,B-01,2022-07-01,0,0,2016,2021-04-11,2022-08-04
K04534,BI00099095,2278.28,B-01,2021-11-06,2002,2002,2002,2021-09-14,2021-10-09
K04534,BI00099095,2306.3,B-01,2021-11-06,0,0,2002,2021-09-14,2022-01-28
K04534,BI00099106,951.3,B-01,2021-11-06,2100,2100,2100,2022-03-02,2021-10-09
K04534,BI00099106,961.8,B-01,2021-11-06,0,2100,2100,2022-03-02,2022-01-28
K00168,17200120,599.91,A-01,2021-11-06,13460,13460,13460,2021-10-24,2021-08-13
K00168,17200120,514.34,A-01,2021-11-06,11540,11540,11540,2021-10-24,2021-08-13
K00168,17200120,713.12,A-01,2021-11-06,16000,16000,16000,2021-10-24,2021-01-10
K00168,17200120,133.71,A-01,2021-11-06,3000,3000,3000,2021-10-24,2021-01-10
K03545,17200142,1866.0,A-01,2021-06-14,25000,25000,25000,2022-01-20,2021-08-27
K03545,17200142,1866.0,A-01,2021-06-14,25000,25000,25000,2022-01-20,2021-09-24
K03545,17200142,1588.63,A-01,2021-06-14,22095,22095,22095,2022-01-20,2021-10-22
K03545,17200142,2006.37,A-01,2021-06-14,27905,27905,27905,2022-01-20,2021-11-19
K03545,17200142,1866.0,A-01,2021-06-14,25000,25000,25000,2022-01-20,2022-07-01
K02814,17200145,1600.0,A-01,2021-06-14,25000,25000,25000,2021-10-27,2021-03-09
K02814,17200145,1132.8,A-01,2021-06-14,17700,17700,17700,2021-10-27,2021-10-22
K02814,17200145,467.2,A-01,2021-06-14,7300,7300,7300,2021-10-27,2021-10-22
K03068,17200130,3508.84,A-01,2021-06-14,19174,19174,19174,2021-08-29,2021-07-16
K03068,17200130,1066.16,A-01,2021-06-14,5826,5826,5826,2021-08-29,2021-07-16
K03068,17200130,4492.5,A-01,2021-06-14,25000,25000,25000,2021-10-10,2021-08-20
K03068,17200130,4311.9,A-01,2021-06-14,23995,23995,23995,2021-10-10,2021-10-15
K02809,17200122,770.0,A-01,2021-09-24,20000,20000,20000,2021-12-16,2021-08-10
K02809,17200122,770.0,A-01,2021-06-14,20000,20000,20000,2021-12-16,2021-10-29
K02809,17200122,805.5,A-01,2021-06-14,20922,20922,20922,2021-12-16,2021-12-20
K03068,17200135,4388.0,A-01,2021-06-14,20000,20000,20000,2021-10-31,2021-07-23
K03068,17200135,4460.0,A-01,2021-06-14,20000,20000,20000,2021-10-31,2021-09-17
K03068,17200135,4388.0,A-01,2021-08-20,20000,20000,20000,2021-10-31,2021-09-24
K03068,17200135,4388.0,A-01,2021-09-16,20000,20000,20000,2021-10-31,2021-05-11
K04548,BI00002008,1437.99,B-01,2021-06-14,44110,44110,44110,2021-08-25,2021-08-23
K00876,M0000009,228.3,A-01,2021-09-06,1,1,1,2021-06-14,2021-10-06
K04538,BI00419018,12062.0,B-01,2021-06-14,6520,6520,6520,2021-08-12,2021-01-10
K04538,BI00419018,8510.0,B-01,2021-06-14,4600,4600,4600,2021-08-12,2021-01-10
K04533,BI00423004,759.0,B-01,2021-06-14,3000,3000,3000,2021-07-07,2021-07-07
K04537,BI00486029,15500.0,B-01,2021-06-14,5000,5000,5000,2021-08-08,2021-09-08
K02699,17200124,2220.0,A-01,2021-06-14,20000,20000,20000,2021-04-07,2021-02-07
K02699,17200124,2220.0,A-01,2021-06-14,20000,20000,20000,2021-12-21,2021-07-23
K02699,17200124,868.58,A-01,2021-08-20,7825,7825,7825,2021-12-21,2021-07-23
K02699,17200124,2220.0,A-01,2021-06-14,20000,20000,20000,2021-12-21,2021-08-20
K02699,17200124,1877.12,A-01,2021-06-14,16911,16911,16911,2021-12-21,2021-10-29
K02699,17200124,2220.0,A-01,2021-06-14,20000,20000,20000,2021-12-21,2021-12-17
K03665,BI00500113,11892.84,B-01,2021-09-07,417,417,417,2021-11-07,2021-12-07
K03665,BI00500113,11978.4,B-01,2021-06-14,420,420,420,2021-05-09,2021-08-30
K03665,BI00500837,10428.6,B-01,2021-06-14,420,420,420,2021-08-22,2021-08-20
K00130,17200110,460.0,A-01,2021-06-14,202,202,202,2021-06-09,2021-06-08
K00130,17200110,460.0,A-01,2021-06-14,204,204,204,2021-06-09,2021-10-09
K03909,6 099 302 805,1726.2,B-01,2021-06-14,1260,1260,1260,2021-09-30,2021-12-07
K00654,BI00000004,262.8,B-01,2021-06-14,360,360,360,2021-06-24,2021-06-28
K04910,22001416,175.0,B-01,2021-04-10,10,10,10,2021-10-19,2021-10-22
K00633,O3 1-1393583-1,38.0,A-01,2021-06-22,400,400,400,2021-05-07,2021-06-07
K00633,O3 1-1393583-1,19.0,A-01,2021-06-22,200,200,200,2021-05-07,2021-06-07
K04660,HDE0H22012,7347.0,A-01,2021-06-18,1860,1860,1860,2021-09-11,2021-11-11
K04660,HDE0H22012,2133.0,A-01,2021-01-07,540,540,540,2021-09-11,2021-11-11
K04660,HDE0H22013,4397.5,A-01,2021-06-16,5000,5000,5000,2021-09-11,2021-05-11
K04660,HDE0H22013,4397.5,A-01,2021-06-16,5000,5000,5000,2021-09-11,2021-11-11
K03665,18200831,4260.0,A-01,2021-06-16,2000,2000,2000,2021-08-22,2021-08-20
K02747,HDE0004011,1600.0,A-01,2021-06-16,100,100,100,2021-06-20,2021-06-22
K03038,DR00611010,1975.4,B-01,2021-06-16,16600,16600,16600,2021-05-10,2021-09-30
K00876,M0000009,228.3,A-01,2021-06-16,1,1,1,2021-06-16,2021-06-17
K04326,WA00491451,440.0,B-01,2021-05-26,3300,3300,3300,2021-07-18,2021-07-21
K04298,WA00491444,647.5,B-01,2021-07-07,2500,2500,2500,2021-01-09,2021-01-09
K04329,WA00491442,2693.0,B-01,2021-08-07,2000,2000,2000,2021-05-09,2021-02-09
K04726,WA00491440,7338.82,B-01,2021-09-07,1763,1763,1763,2022-01-23,2021-01-10
K02993,24000022,3000.0,B-01,2021-09-17,5000,5000,5000,2021-11-11,2021-12-11
K03806,KS90525704,115.0,B-01,2021-06-17,504,504,504,2021-06-30,2021-01-07
K02742,KS00617714,1430.0,B-01,2021-07-16,1000,1000,1000,2021-10-13,2021-08-10
K04607,KS00525790-1,88.8,B-01,2021-11-06,120,120,120,2021-07-07,2021-02-07
K00967,M080000072,0.0,A-01,2021-02-07,60,60,60,2021-12-07,2021-09-07
K00967,M080000072,0.0,A-01,2021-02-07,0,0,22,2021-12-07,2021-09-07
K00514,ABB0845059,17.7,A-01,2021-06-17,500,500,500,2021-06-17,2021-06-18
K00514,M080000045,60.27,A-01,2021-06-17,1,1,1,2021-06-17,2021-06-18
K02028,ABB0858687,10.95,A-01,2021-06-17,50,50,50,2021-06-24,2021-06-25
K04682,MV00491619-1,1243.8,B-01,2021-11-06,8704,8704,8704,2021-01-07,2021-02-07
K04413,KS00525005-1,590.4,B-01,2021-04-06,400,400,400,2021-06-24,2021-06-25
K04386,17200132,4036.68,A-01,2021-05-31,22426,22426,22426,2021-04-07,2021-05-07
K00943,KP0064C130,1523.34,A-01,2021-11-06,558,558,558,2021-05-10,2021-07-23
K00943,KP0064B313,8210.0,A-01,2021-06-18,1000,1000,1000,2021-11-15,2021-07-16
K00074,00345677,691.95,Z-DIEHL,2021-06-21,5187,5187,5187,2021-08-18,2021-08-20
K00074,00345655,691.95,Z-DIEHL,2021-06-21,5187,5187,5187,2021-08-18,2021-08-20
K00876,M0000009,228.3,A-01,2021-06-21,1,1,1,2021-06-21,2021-06-22
K03806,KP0064C053,155.0,B-01,2021-06-25,5000,5000,5000,2021-06-24,2021-06-25
K03806,KP0064C056,155.0,B-01,2021-06-25,5000,5000,5000,2021-06-24,2021-06-25
K04386,019600066,7900.0,A-01,2021-06-21,316000,316000,316000,2021-12-08,2021-06-08
K00074,22000611,1484.51,B-01,2021-06-21,3876,3876,3876,2021-09-16,2021-08-21
K04386,05920406,2074.8,B-01,2021-11-06,5187,5187,5187,2021-07-15,2021-07-16
K04386,05920408,2074.8,B-01,2021-11-06,5187,5187,5187,2021-07-15,2021-07-16
K00596,28000918,15350.0,B-01,2021-05-21,100000,100000,100000,2021-06-21,2021-06-22
K04803,PVP0405439,774.0,A-01,2021-06-22,20000,20000,20000,2021-11-08,2021-06-08
K04803,PVP0405439,774.0,A-01,2021-06-22,20000,20000,20000,2021-11-08,2021-08-13
K00633,O3 1393582-4,50.0,A-01,2021-06-07,1000,1000,1000,2021-01-08,2021-07-20
K00633,O3 1393564-2,40.0,A-01,2021-06-07,8000,8000,8000,2021-01-08,2021-07-20
K00633,39403559,42.5,A-01,2021-02-07,500,500,500,2021-01-08,2021-07-30
K00633,O3 4-1393565-4,3.15,A-01,2021-07-16,210,210,210,2021-01-08,2021-07-30
K00633,90401324,75.0,A-01,2021-09-07,3000,3000,3000,2021-01-08,2021-07-30
K04784,17000199,177.9,B-01,2021-06-25,15000,15000,15000,2021-05-07,2021-09-07
K00876,M0000009,228.3,A-01,2021-06-23,1,1,1,2021-06-23,2021-06-24
K02570,18000005,401.0,A-01,2021-06-23,10000,10000,10000,2021-01-09,2021-03-09
K03192,18000013,787.5,A-01,2021-06-23,5000,5000,5000,2021-11-15,2021-08-20
K03192,18000013,787.5,A-01,2021-10-08,5000,5000,5000,2021-11-15,2021-11-19
K00967,18000030,3562.5,A-01,2021-06-23,2850,2850,2850,2021-05-09,2021-03-09
K03665,18200831,4289.82,A-01,2021-06-23,2014,2014,2014,2021-09-22,2021-09-17
K03665,18200833,2280.0,A-01,2021-06-23,1000,1000,1000,2021-09-22,2021-03-09
K03665,18200833,2280.0,A-01,2021-06-23,1000,1000,1000,2021-09-22,2021-09-17
K04152,HDE0H26001,758.91,A-01,2021-06-23,3136,3136,3136,2021-10-08,2021-06-08
K04152,HDE0H03445,138.14,A-01,2021-06-23,483,483,483,2021-08-29,2021-07-30
K04152,HDE0H03447,137.28,A-01,2021-06-23,480,480,480,2021-08-29,2021-07-30
K04152,HDE0H03447,183.04,A-01,2021-05-21,640,640,640,2021-08-29,2021-07-30
K04152,HDE0H03448,503.36,A-01,2021-06-23,1760,1760,1760,2021-08-29,2021-07-30
K04152,HDE0H03449,686.4,A-01,2021-06-23,2400,2400,2400,2021-08-29,2021-07-30
K04152,HDE0H03450,777.92,A-01,2021-06-23,2720,2720,2720,2021-08-29,2021-07-30
K04152,HDE0H03451,363.79,A-01,2021-06-23,1272,1272,1272,2021-08-29,2021-07-30
K04152,HDE0H03451,181.9,A-01,2021-05-21,636,636,636,2021-08-29,2021-07-30
K04152,HDE0H03452,363.79,A-01,2021-06-23,1272,1272,1272,2021-08-29,2021-07-30
K04386,KU00522240,900.0,B-01,2021-06-25,3000,3000,3000,2021-07-29,2021-07-30
K03032,17000220,220.0,B-01,2021-06-25,2000,2000,2000,2021-07-29,2021-08-13
K04386,KP0064C017,2200.0,A-PROD,2021-09-07,5000,5000,5000,2021-07-13,2021-09-07
K04386,KP0064C018,2200.0,A-PROD,2021-09-07,5000,5000,5000,2021-07-13,2021-09-07
K00876,M0000009,288.3,A-01,2021-06-28,1,1,1,2021-06-28,2021-06-29
K04413,KS00525723-1,385.0,B-01,2021-06-18,250,250,250,2021-01-07,2021-02-07
K03806,KS90525756,95.0,B-01,2021-06-30,250,250,250,2021-12-07,2021-07-14
K04413,KS00525712-1,648.0,B-01,2021-06-18,450,450,450,2021-01-07,2021-02-07
K04607,KS00525807-1,239.02,B-01,2021-09-07,323,323,323,2021-07-28,2021-07-30
K00313,00981988,448.0,A-01,2021-06-28,20,20,20,2021-07-13,2021-07-16
K03806,KS90520725,115.0,B-01,2021-05-07,340,340,340,2021-07-18,2021-07-19
K04733,RB00403838,3660.0,B-01,2021-02-06,305,305,305,2021-08-26,2021-01-09
K04803,PVP2003999,774.0,A-01,2021-06-28,20000,20000,20000,2021-07-26,2021-09-07
K00074,19600096,936.0,A-01,2021-06-30,60000,60000,60000,2021-10-26,2021-10-27
K04074,MV00491410,4273.13,B-01,2021-05-21,66250,66250,66250,2021-10-31,2021-08-10
K00074,19600065,781.57,A-01,2021-06-29,68200,68200,68200,2021-12-08,2021-11-08
K03806,KS90520715,115.0,B-01,2021-06-30,506,506,506,2021-07-18,2021-07-14
K03806,KS90525739,95.0,B-01,2021-06-30,241,241,241,2021-07-18,2021-07-14
K04466,22000450,78.0,B-01,2021-06-18,1000,1000,1000,2021-01-07,2021-02-07
K03390,WA00213901,149.0,B-01,2021-06-25,25,25,25,2021-08-22,2021-03-09
K00876,M0000009,456.6,A-01,2021-01-07,2,2,2,2021-06-30,2021-01-07
K00130,01061582,713.85,A-01,2021-02-07,8,8,8,2021-08-24,2021-08-27
K00876,M0000001,425.38,B-01,2021-06-28,1,1,1,2021-12-07,2021-05-07
K00876,M0000002,228.3,B-01,2021-06-28,1,1,1,2021-12-07,2021-05-07
K03447,HDE0H39001,1061.0,A-01,2021-06-30,10000,10000,10000,2021-01-09,2021-03-09
K04662,HDE0H47001,1387.6,A-01,2021-06-30,20000,20000,20000,2021-12-08,2021-08-13
K00910,17200137,2966.88,A-01,2021-06-25,16547,16547,16547,2021-08-16,2021-07-23
K04386,29200983,931.5,A-01,2020-12-22,2070,2070,2070,2021-07-13,2021-07-27
K03374,M20020150,110.25,B-01,2021-11-06,5,5,5,2021-03-08,2021-06-08
K03806,KP0064C007,125.0,B-01,2021-02-07,5750,5750,5750,2021-07-15,2021-09-07
K03806,KP0064C004,125.0,B-01,2021-02-07,2400,2400,2400,2021-07-15,2021-09-07
K03806,KP0064C005,125.0,B-01,2021-02-07,3800,3800,3800,2021-07-15,2021-09-07
K00016,40063516,381.48,A-01,2021-02-07,1200,1200,1200,2021-08-22,2021-08-13
K02699,29201612,1017.5,B-01,2021-04-14,1100,1100,1100,2021-08-31,2021-01-09
K04386,27601561,1617.0,A-01,2021-02-07,35000,35000,35000,2021-07-15,2021-07-16
K00876,M0000009,228.3,A-01,2021-06-07,1,1,1,2021-05-07,2021-06-07
K04682,MV00491619-1,1243.8,B-01,2021-06-30,8704,8704,8704,2021-07-15,2021-07-21
K00623,M20020211,4126.05,B-01,2021-09-07,519,519,519,2021-02-09,2021-03-09
K00633,O3 1-1393583-1,19.0,A-01,2021-06-07,200,200,200,2021-05-08,2021-06-08
K00633,25000040,50.0,A-01,2021-06-07,10000,10000,10000,2021-05-08,2021-08-13
K00633,O3 1393583-4,11.0,A-01,2021-06-07,100,100,100,2021-05-08,2021-08-13
K00633,O3 1-1393565-9,5.0,A-01,2021-06-07,1000,1000,1000,2021-05-08,2021-06-08
K03806,KS90525730,95.0,B-01,2021-02-07,440,440,440,2021-07-18,2021-07-16
K04386,17200125,3793.5,A-01,2021-06-25,28100,28100,28100,2021-01-08,2021-07-28
K02785,17000406,143.46,A-01,2021-07-23,6000,6000,6000,2021-08-08,2021-06-08
K02699,24000001,3131.91,B-01,2021-02-07,960,960,960,2021-10-31,2021-10-22
K02699,24000007,8313.6,B-01,2021-02-07,960,960,960,2021-10-31,2021-10-22
K03446,24000002,23895.96,B-01,2021-07-07,18524,18524,18524,2021-08-24,2021-08-25
K04499,24000011,1952.0,B-01,2021-04-08,3050,3050,3050,2021-09-14,2021-09-15
K04607,KS00525794-1,96.2,B-01,2021-06-07,130,130,130,2021-08-08,2021-07-27
K04607,KS00525792-1,185.0,B-01,2021-07-16,250,250,250,2021-05-08,2021-06-08
K00876,M0000009,228.3,A-01,2021-08-07,1,1,1,2021-07-07,2021-08-07
K04074,MV00491357,1640.0,B-01,2021-02-09,25000,25000,25000,2021-05-09,2021-02-09
K04329,MV00491522,4759.33,B-01,2021-09-07,6350,6350,6350,2021-05-09,2021-10-09
K04157,KS00000003,199.2,B-01,2021-06-07,48,48,48,2021-07-18,2021-07-20
K04386,VW00312800,400.0,A-01,2021-08-07,1000,1000,1000,2021-01-08,2021-07-28
K04413,KS00525725-1,172.8,B-01,2021-02-07,120,120,120,2021-07-15,2021-07-16
K04236,MV00491533,4000.0,B-01,2021-03-09,16000,16000,16000,2021-10-14,2021-10-15
K04236,MV00491533,4000.0,B-01,2021-09-17,16000,16000,16000,2021-02-11,2021-10-29
K04386,05920406,2074.8,B-01,2021-12-07,5187,5187,5187,2021-08-15,2021-08-16
K04386,05920408,2074.8,B-01,2021-12-07,5187,5187,5187,2021-08-15,2021-08-16
K02506,2209750,978.0,B-01,2021-07-23,60,60,60,2021-07-21,2021-07-23
K03378,M20020093,1375.0,B-01,2021-07-30,500,500,500,2021-12-09,2021-10-09
K03239,M90400681,2186.84,B-01,2021-09-06,21335,21335,21335,2021-11-21,2021-04-08
K00092,M90400690,65.0,B-01,2021-07-26,10000,10000,10000,2021-08-08,2021-09-08
K02951,M90400700,205.0,B-01,2021-07-21,10000,10000,10000,2021-07-28,2021-04-08
K03806,KS90525701,225.0,B-01,2021-07-21,770,770,770,2021-02-08,2021-04-08
K03806,KS90355001,95.0,B-01,2021-07-21,1000,1000,1000,2021-02-08,2021-04-08
K03806,KS90355002,95.0,B-01,2021-07-21,1000,1000,1000,2021-02-08,2021-04-08
K03252,TF00000003,1333.2,A-01,2021-07-23,132000,132000,132000,2021-08-22,2021-06-08
K02733,KS00525704,5004.2,B-01,2021-09-07,2000,2000,2000,2021-09-11,2021-10-15
K02733,KS00525704,6515.47,B-01,2021-09-07,2604,2604,2604,2021-09-11,2021-10-15
K02733,KS00526714,6813.6,B-01,2021-07-16,2550,2550,2550,2021-08-09,2021-10-09
K04477,KS00503705,3713.86,B-01,2021-07-15,2542,2542,2542,2021-05-10,2021-07-10
K03266,KS00617704,1366.2,B-01,2021-08-17,1000,1000,1000,2021-11-21,2021-05-10
K03266,KS00617711,535.73,B-01,2021-06-08,499,499,499,2021-11-21,2021-10-15
K03266,KS00617711,1073.6,B-01,2021-12-21,0,0,1000,2021-11-21,2022-01-03
K00876,M0000001,419.74,B-01,2021-12-07,1,1,1,2021-07-19,2021-07-19
K04733,RB00402314,8120.0,B-01,2021-02-07,290,290,290,2021-12-12,2021-01-10
K00876,M0000009,456.6,A-01,2021-07-15,2,2,2,2021-07-14,2021-07-15
K00130,01071975,100.0,A-01,2021-07-16,26,26,26,2021-08-15,2021-08-13
K04610,KS00520741,4792.14,B-01,2021-05-08,1434,1434,1434,2021-01-09,2021-02-09
K00633,O3 1-1393565-8,15.0,A-01,2021-06-08,3000,3000,3000,2021-05-08,2021-08-20
K00633,O3 1393582-4,50.0,A-01,2021-06-08,1000,1000,1000,2021-05-08,2021-08-20
K00633,25000038,50.0,A-01,2021-08-13,10000,10000,10000,2021-05-08,2021-08-20
K00633,90401324,75.0,A-01,2021-07-30,3000,3000,3000,2021-05-08,2021-08-20
K00687,KS00500003,2800.0,B-01,2021-08-20,2500,2500,2500,2021-12-14,2021-10-12
K00687,KS00500702,2800.0,B-01,2021-08-13,2500,2500,2500,2021-11-30,2021-03-12
K00876,M0000004,44.24,B-01,2021-12-07,1,1,1,2021-07-19,2021-07-19
K04386,17200132,3451.32,A-01,2021-07-15,19174,19174,19174,2021-10-08,2021-08-13
K03230,GK00059100,114.6,A-01,2021-09-08,1146,1146,1146,2021-08-08,2021-09-08
K03215,11000051,1237.6,A-01,2021-07-15,2210,2210,2210,2021-07-09,2021-08-13
K02830,02286958,1450.0,B-01,2021-05-28,50,50,50,2021-09-16,2021-09-17
K02830,ZEMZUSCHLA,2337.0,B-01,2021-09-17,0,0,1,2021-09-16,2021-09-17
K04386,29203546,1240.0,A-01,2021-07-19,3100,3100,3100,2021-08-15,2021-08-16
K00074,19600077,13649.58,A-01,2021-07-15,289800,289800,289800,2021-11-16,2021-05-11
K00074,ZEMZUSCHLA,32870.32,A-01,2021-07-15,0,0,1,2021-11-16,2021-05-11
K00074,19600105,7555.31,A-01,2021-07-16,160410,160410,160410,2021-11-18,2021-05-11
K00074,ZEMZUSCHLA,17877.2,A-01,2021-07-16,0,0,1,2021-11-18,2021-05-11
K03350,M20020001,1687.5,B-01,2021-07-23,250,250,250,2021-05-08,2021-06-08
K03374,M20020154,172.43,B-01,2021-07-07,5,5,5,2021-08-16,2021-08-18
K04536,BI00099045,1596.67,B-01,2021-07-19,2376,2376,2376,2021-01-09,2021-01-09
K02549,01550002,8624.8,B-01,2021-07-19,250,250,250,2021-07-19,2021-02-08
K04607,KS00520716-1,328.9,B-01,2021-07-29,508,508,508,2021-08-31,2021-08-19
K04607,KS00525731,306.6,B-01,2021-07-23,438,438,438,2021-10-08,2021-08-13
K04413,KS00520740-1,550.8,B-01,2021-07-23,340,340,340,2021-03-08,2021-06-08
K04413,KS00520726-1,678.6,B-01,2021-07-23,390,390,390,2021-03-08,2021-06-08
K04329,MV00491412,4892.8,B-01,2021-02-07,32000,32000,32000,2021-05-10,2021-08-10
K04232,PN00491482,4950.0,B-01,2021-07-23,5000,5000,5000,2021-10-14,2021-09-17
K04651,PN00300516,2300.0,B-01,2019-12-13,5000,5000,5000,2021-02-11,2021-05-11
K04601,NW00004365,2940.0,B-01,2021-05-11,15000,15000,15000,2021-02-11,2021-05-11
K04140,NW00000999,12565.81,B-01,2021-08-10,50063,50063,50063,2022-09-01,2022-01-14
K03909,NW00000500,1386.0,B-01,2021-05-08,13200,13200,13200,2022-01-30,2021-02-09
K03909,NW00000500,1386.0,B-01,2021-07-10,13200,13200,13200,2022-01-30,2021-04-11
K03909,NW00000500,1529.28,B-01,2022-06-01,0,14400,14400,2022-01-30,2022-03-02
K04682,MV00491619-1,1243.8,B-01,2021-07-14,8704,8704,8704,2021-01-08,2021-04-08
K03066,MV00409230,836.03,B-01,2021-06-08,459,459,459,2021-09-29,2021-01-10
K03822,KU00024748-5,9261.44,A-01,2021-07-20,1856,1856,1856,2021-09-15,2021-03-09
K00313,00981988,448.0,A-01,2021-07-20,20,20,20,2021-05-08,2021-10-08
K04137,MV00491619,11419.65,B-01,2021-06-08,8704,8704,8704,2021-09-30,2021-01-10
K04137,MV00491619,11419.65,B-01,2021-08-20,8704,8704,8704,2021-10-17,2021-10-15
K04137,MV00491619,11419.65,B-01,2021-08-09,8704,8704,8704,2021-02-11,2021-03-11
K04137,MV00491619,11419.65,B-01,2021-09-24,8704,8704,8704,2021-11-17,2021-11-19
K04074,MV00491409,2700.0,B-01,2021-06-16,90000,90000,90000,2021-10-31,2021-03-11
K04152,HDE0H03453,318.32,A-01,2021-07-21,1113,1113,1113,2021-07-22,2021-07-23
K04152,HDE0H03454,135.56,A-01,2021-07-21,474,474,474,2021-08-29,2021-08-27
K04152,HDE0H03452,318.32,A-01,2021-07-21,1113,1113,1113,2021-08-29,2021-08-27
K04152,HDE0H03451,454.74,A-01,2021-07-21,1590,1590,1590,2021-08-29,2021-08-27
K04152,HDE0H03450,503.36,A-01,2021-07-21,1760,1760,1760,2021-08-29,2021-08-27
K04152,HDE0H03449,457.6,A-01,2021-07-21,1600,1600,1600,2021-08-29,2021-08-27
K04152,HDE0H03448,320.32,A-01,2021-07-21,1120,1120,1120,2021-08-29,2021-08-27
K04152,HDE0H03447,137.28,A-01,2021-07-21,480,480,480,2021-08-29,2021-08-27
K04603,NW00009011,6273.13,B-01,2021-05-28,2554,2554,2554,2022-01-20,2021-09-17
K04603,NW00009011,6199.45,B-01,2021-05-28,2524,2524,2524,2022-01-20,2021-09-17
K04127,RB00210306,4027.5,B-01,2021-07-16,0,25000,25000,2021-12-20,2021-08-10
K04127,RB00491840,14105.0,B-01,2021-04-06,0,45500,45500,2021-12-20,2021-08-10
K04127,RB00492407,1036.39,B-01,2021-10-09,0,11940,11940,2021-12-20,2021-08-10
K04127,RB00497916,810.0,B-01,2021-10-09,0,20000,20000,2021-12-20,2021-08-10
K04127,WA90140000,185.79,B-01,2021-10-09,0,4,4,2021-12-20,2021-08-10
K04374,KP0064B321,2076.25,A-01,2021-07-21,755,755,755,2021-04-08,2021-07-29
K04374,KP0064B323,2076.25,A-01,2021-07-21,755,755,755,2021-04-08,2021-07-29
K04769,KP0064B004,812.0,A-01,2021-04-08,760,760,760,2021-08-15,2021-12-08
K04769,KP0064B003,812.0,A-01,2021-04-08,760,760,760,2021-08-15,2021-12-08
K00130,DR01060001,878.0,A-01,2021-07-21,107,107,107,2021-02-09,2021-08-27
